Date,COIN,CBOE,MSTR,PLTR
2021-06-03,-0.028359914282253484,-0.006024029524741237,-0.019779339843852273,-0.03353789679286168
2021-06-04,-0.02084229350188227,-0.0022282139418955405,-0.00812457784921139,0.016927699538095586
2021-06-07,0.011626398619552836,0.00044672298903658536,-0.030660038583797844,0.017894231607996414
2021-06-08,-0.0466191118099073,0.004017649679185498,-0.022200448903508918,-0.003270642955863323
2021-06-09,0.01658662014577783,0.014762339804521796,0.11670077263024026,-0.008613580463554538
2021-06-10,-0.011011060717081467,-0.006046929369682985,-0.008460167054278656,-0.0012412365143074089
2021-06-11,0.009330592781069402,0.004408422823237723,0.015315035936449561,0.021955289977048542
2021-06-14,0.06779210458512575,0.007373660906817792,0.15887611061026363,0.0133765675997366
2021-06-15,-0.028816391525584018,-0.0016557325533478329,0.053551469253471984,-0.023600006103515647
2021-06-16,-0.017914833735978464,0.015361776093976154,-0.01700133847751384,0.015977033678260533
2021-06-17,0.011444861106882698,0.009026127100302483,0.017731000382873008,0.026209739753038308
2021-06-18,-0.005939522909153672,-0.03373663900501267,0.024809410275789423,-0.0031434153755528493
2021-06-21,-0.029176969682530807,0.04073363952332798,-0.09712902239404075,0.0019708015532748924
2021-06-22,-0.0005840291071332882,0.016519777549963477,-0.05131322326197363,-0.0007868000670198105
2021-06-23,0.015912227566452497,-0.010834228382312072,-0.0013003396797258704,0.034252002059035336
2021-06-24,0.01734435761347153,0.020557880309228116,0.052224241014921846,0.009897229705033928
2021-06-25,-0.02344191519741723,0.005283289113902745,-0.05470197759419315,0.009423294139824234
2021-06-28,0.09864616468144072,-0.01946271612089967,0.13475136087354445,0.022404722133569477
2021-06-29,0.03328060064788452,0.00477390193448457,0.07180739656582524,-0.027392257961595945
2021-06-30,-0.0062769355944996,-0.007668575614823148,-0.006711686468034883,-0.010138886929175084
2021-07-01,-0.046821952102101494,-0.004619957646891493,-0.020526688874769272,-0.06221552575962541
2021-07-02,-0.0029821123816375916,-0.004219436952048516,-0.023430503418610305,-0.011326811774853507
2021-07-06,-0.022058813275450673,-0.00525422619474003,-0.002076744666874908,0.009819957687141612
2021-07-07,0.07034534344752319,-0.0013630194193620104,0.008781459569586092,-0.07252839924608723
2021-07-08,-0.03047985036854972,-0.008360488986427383,-0.03347604615028932,0.008300591486408715
2021-07-09,0.03925666977872111,0.02193740068654959,0.01652544029947145,0.009098829831692967
2021-07-12,-0.024460400954906425,-0.004630003251455572,-0.06357970248080314,-0.014598546123766543
2021-07-13,-0.017604072526287373,-0.015899881039090236,-0.014965440665934193,-0.02178649165046731
2021-07-14,-0.054950455186157154,-0.0012891044945363417,-0.033541417700674536,-0.03964370898669578
2021-07-15,-0.023092969914823125,0.008002668738956054,-0.03459841909544514,-0.0041744042123035285
2021-07-16,0.001691624519269741,-0.004353784413955397,-0.03317688120296358,-0.004657590932427014
2021-07-19,-0.01955465981023652,-0.009174170961609662,-0.04658847517846865,0.007955080468777576
2021-07-20,0.019718082097278655,0.0,0.006135702312881852,0.02971213381829929
2021-07-21,0.02627128479257812,0.02371062050532613,0.10992862780527868,0.015329132006754342
2021-07-22,-0.02074757823640727,-0.010819958834220711,-0.0017954981449121998,-0.019982271482783975
2021-07-23,-0.0051309432621829965,0.02717478251954586,-0.02919381672409227,-0.011780708313412935
2021-07-26,0.09127689376858372,-0.01813645959621346,0.26456799301450484,0.014672155096744355
2021-07-27,-0.04224891116773655,-0.02067445473708962,-0.07602929195641595,-0.02033433676710683
2021-07-28,0.02837331171087376,0.010555524263970995,0.025435690372724418,0.04059036662266635
2021-07-29,-0.024694937831243546,-0.007277452071002166,-0.03346480219911563,-0.01684393482988622
2021-07-30,0.003393006429297074,0.02173356290144013,0.0016000110349798646,-0.02119031624149481
2021-08-02,-0.004987775490055912,0.018654504928072857,0.01881755173844124,0.017964132355767992
2021-08-03,-0.02217502700105667,0.014501223016482268,-0.019959529362564732,0.0063348139018957195
2021-08-04,0.06160399854796883,0.008004644548756268,0.0733849832410498,0.002697817741001085
2021-08-05,0.04558847340736394,-0.019528544372815926,0.06660894558503094,0.009865525929593
2021-08-06,0.01080238655821919,0.01512402641389965,0.04625367306291173,-0.031083514596383144
2021-08-09,0.08599856971752629,-0.014573014227253545,0.02539001141576347,0.05087078945353318
2021-08-10,-0.038506748479207875,0.010244525651210035,-0.022455797800033817,-0.0004361198756538398
2021-08-11,0.03237282617293835,0.02191689344443115,-0.003997428844658479,-0.02486909655003744
2021-08-12,-0.07866377290448978,0.01536496276024879,-0.03545199944353161,0.11364648612196948
2021-08-13,0.0185185185185186,0.000945739264315737,0.009722798344155015,0.000401776983811164
2021-08-16,-0.016918711685107612,-0.009842491170909407,-0.04188191584149392,-0.01606424195414846
2021-08-17,-0.02347850265066742,-0.013041774906201509,-0.04848670530056487,-0.02163268108757177
2021-08-18,-0.025558228006825612,-0.011925002100383275,-0.013018216329517496,0.054651706750828755
2021-08-19,0.01575353374987043,0.04069166394659107,0.032379242595189206,-0.044303829462514766
2021-08-20,0.036577512206447116,0.016768395637706934,0.05959244687002019,-0.00620859352142511
2021-08-23,-0.005129827788927233,-0.02620199172070814,0.002721331076825706,0.033735920792205
2021-08-24,0.012812495231628418,-0.006014748555786431,-0.004189153689443281,0.011281252622412197
2021-08-25,-0.009680691829073829,7.967265775166155e-05,0.015667288889704034,-0.02988047763352597
2021-08-26,-0.03205201573265193,-0.004060141120473149,-0.04547894501840555,0.021355254604406015
2021-08-27,0.04256860914482452,0.0023980845747904045,0.01951970646528678,0.033775561596046666
2021-08-30,0.013661657192147292,-0.007204612044370173,-0.005953020536793474,0.001944813154014291
2021-08-31,-0.01393437756445659,0.017174571199390698,-0.012361530766919149,0.022515524788534913
2021-09-01,0.02664090307522926,0.00903689635001359,0.011810452127609894,-0.005315086895877785
2021-09-02,0.008574647730847484,0.004085108263125914,-0.009665492590636093,0.01183204034027674
2021-09-03,0.038257923953443296,-0.012205649555778963,0.023788630314701242,0.004903778183485974
2021-09-07,-0.04176844124708645,-0.022653493891777954,-0.09020576207505482,0.0022523038538180273
2021-09-08,-0.03227010018495158,0.01280509215381076,-0.014490562714477795,-0.041947595776401614
2021-09-09,-0.006893875658958604,-0.005441402214106161,0.00313170507925431,0.021501143029748038
2021-09-10,-0.03158882177423494,0.014884554867245603,-0.039102703503528846,0.005740586708633755
2021-09-13,-0.02206834256078749,-0.013794129139885647,0.04407293194102069,-0.017123316255015397
2021-09-14,0.000658885128159703,-0.001366647192118764,-0.037684723771862716,0.01664732119418777
2021-09-15,0.016749001334233515,-0.0032197643349709537,0.02347690587144391,0.03122618764954721
2021-09-16,-0.015623104771621543,-0.000969087684829617,0.0,0.057237785872505276
2021-09-17,0.008141094827025297,-0.0008083564389612663,-0.0295576367317385,0.002794269160010465
2021-09-20,-0.03531956268966918,-0.015047337972341257,-0.042162498438202856,-0.07523510680222589
2021-09-21,0.00815967507094606,0.01749491801742864,-0.012525697291369875,0.0026365952611833166
2021-09-22,0.01421621778999671,0.0008879080630979086,0.03199540991515315,0.030428228414951075
2021-09-23,-0.017986379961693055,-0.0011291433857292255,0.028285102010279006,0.04885162733064363
2021-09-24,-0.02391575863486839,0.016067854780982493,-0.0278638642436283,-0.007299304431002129
2021-09-27,0.0018117425402282006,-0.01780038379113602,-0.007741215373677557,-0.03816527216282717
2021-09-28,-0.01033417627672284,-0.007281682765316488,-0.03571243024988624,-0.07753910498756755
2021-09-29,-0.01983987831208478,0.02021219629109705,-0.012536865062712566,-0.03235989304997988
2021-09-30,0.009765611506405758,-0.010545064211668898,0.021330699670794484,-0.019575837409266716
2021-10-01,0.016133278696474962,-0.003390666919381391,0.05888655292176859,0.01206318623687741
2021-10-04,-0.007960183372164087,-0.00024310132013805053,-0.008506676716948602,-0.04767775795518425
2021-10-05,0.04701059218555148,-0.02082500449645175,0.07206256995705806,0.0017263274944756546
2021-10-06,0.042858964146262224,0.007034154369256473,0.035022485860054076,0.015941441354081265
2021-10-07,0.004832620143307542,0.02728240316023678,0.028168218301172443,0.006361306998117211
2021-10-08,-0.01371277474645205,0.010879259647977646,0.02313838928248413,-0.009692353420696853
2021-10-11,0.033690661041809955,-0.009654297744240536,0.03242002762778817,0.0012766249636386728
2021-10-12,-0.027953209235654253,0.0003995276611050702,-0.02890130985172934,0.006799823320996268
2021-10-13,-0.010227421622070576,-0.0019169668920057115,0.022022018690593503,0.01857317926508384
2021-10-14,0.053569986571424755,0.013044089773133427,-0.003235586110950872,0.009117332298163916
2021-10-15,0.07926917442908654,-0.00829439246504804,0.03577600783732082,-0.014373732073371004
2021-10-18,0.04536549535248824,0.013621209530033207,-0.013616106085669433,0.010833342870076423
2021-10-19,0.04189680472609458,-0.010766274570418233,-0.01675137181912134,0.017724662041175954
2021-10-20,0.029709081003833848,0.009135658762716714,0.04253011184918165,-0.019036096012019166
2021-10-21,-0.04670961230524329,0.00047227558856910434,-0.030006086972359625,0.023121444639440547
2021-10-22,0.002766529599842471,0.017703994336114137,-0.022993376785427566,-0.014124308788189377
2021-10-25,0.08210348526693001,0.00046396295820394506,0.03827311836063374,0.04011459394164252
2021-10-26,-0.018584561503174002,0.014374045164530447,-0.014959348994854182,0.004329028375132715
2021-10-27,-0.024476437590122857,-0.008532714344955727,-0.026998355578206956,-0.01802511691105191
2021-10-28,0.02393554443378565,0.007914512221258496,0.0029509459651233527,0.023144450760834934
2021-10-29,0.0009087473458611051,0.0058705300175974084,-0.0028865162497928587,0.009360365711048368
2021-11-01,0.03622182806418994,0.013111592066985978,0.029452114573439436,0.026275128563630012
2021-11-02,0.01616364923823599,0.01047397880124934,0.07881869792439677,-0.024096363046584468
2021-11-03,0.023904408136000477,-0.002887559342163226,0.02028609604501974,0.007716078794396619
2021-11-04,0.00020328510141753853,-0.016038006858106968,-0.01265043513206876,0.013399634872728772
2021-11-05,-0.021483594576314657,0.005659802100945077,-0.0031125068664550337,-0.017755924652305133
2021-11-08,0.05005199894897472,0.003751491848355659,0.07835639167356967,0.028846153846153744
2021-11-09,0.009804478664814598,-0.01906243537784691,-0.0011511514353197416,-0.09345794392523366
2021-11-10,-0.08055627567894541,-0.025606062065378632,-0.04967344085058856,-0.07134018730871461
2021-11-11,0.023706659769409333,0.010480275642085424,0.002474408248575699,0.020870306563091745
2021-11-12,0.019590344691942985,0.01362228799316223,-0.008101593748811364,-0.006959541061549501
2021-11-15,0.006939105163563664,0.00030538187451512044,-0.02061025947912809,0.025405165380828487
2021-11-16,-0.009381487062193439,0.007710000509517867,-0.0540628493207056,-0.011960729964569428
2021-11-17,0.012860966793178052,-0.01908950184207081,0.0013031510893359854,-0.027669667655414898
2021-11-18,-0.06622989269616897,0.00015439382185578054,-0.03405050314487079,-0.04401955452171813
2021-11-19,0.02775282092122966,-0.0002315854779743054,-0.012442240136073757,-0.0041860536087391376
2021-11-22,-0.051330559113620056,-0.020157545106030295,-0.03938414236041443,-0.03549744205036509
2021-11-23,0.00545201331560019,0.016710065593675605,0.009782369532840285,-0.0029055431985840485
2021-11-24,-0.015195482782872083,0.015272465843980676,0.005927269733038587,0.025255000189901233
2021-11-26,-0.02941930436569984,-0.015882632028653698,-0.05407324132051561,-0.003789669417007313
2021-11-29,0.05343188125130216,0.010124467391357639,0.04898934117246867,0.001901997473738204
2021-11-30,-0.013744996546838584,-0.005859738816135551,0.03731237922748365,-0.01993355872696656
2021-12-01,-0.06507936507936507,-0.014347614991820024,-0.022122738468687397,-0.06150123395760443
2021-12-02,-0.033242813395320425,0.02116609996027119,-0.031340788792931895,0.015995943586963213
2021-12-03,-0.06694530620854966,-0.0053937605923422005,-0.07663602821321935,-0.036058962547675266
2021-12-06,-0.009072101326862758,0.016423828155602616,-0.054707677106326624,-0.009483683325451353
2021-12-07,0.08805661773775753,-0.0017529689205357801,0.0531460428471211,0.03510637628702917
2021-12-08,0.003700850181201476,0.0029778595043254974,0.013324386200363136,0.01849951836014263
2021-12-09,-0.08198833457446786,-0.0176614615939924,-0.07016055001062538,-0.03077702420504369
2021-12-10,-0.030881774249482796,0.02332611504713844,0.015138202213372587,-0.014055104803897489
2021-12-13,-0.01716452722840167,-0.010299094240383444,-0.048598598407939786,-0.02851113517955406
2021-12-14,0.017862137806347267,-0.017292859744183597,0.015289285428289334,0.013043466092057088
2021-12-15,0.009536415136389476,0.01113443597814201,0.031376047015727826,0.01180264098212902
2021-12-16,-0.04308939276042201,0.016864344340330906,-0.05287426876845169,-0.027571603443017012
2021-12-17,-0.015454918047208333,-0.028777045730419504,0.008184299924263172,0.039258413705786976
2021-12-20,-0.021779342177223215,-0.017777783777571332,-0.04407083812217161,-0.05771250851477083
2021-12-21,0.04049569109878348,-0.0003968855138661853,0.038635408103978364,0.0523385624707684
2021-12-22,0.027695912401528577,0.025968793275228608,0.004387674877822212,-0.001058225299859883
2021-12-23,0.053427580756937765,-0.0014707330877116176,0.04775522545724642,0.0026483658173610536
2021-12-27,0.04519856570224734,0.0062016235933288755,0.018536167029329365,0.0005282741004024594
2021-12-28,-0.06757770429884424,0.0028506439716167176,-0.06626879543350106,-0.019535418627262935
2021-12-29,-0.03340596532092155,-0.008988421684878678,-0.020916592545916268,-0.021540098282379683
2021-12-30,0.016587499367237468,0.002015597823325166,0.011239187666857386,0.02861862716457031
2021-12-31,-0.01721255999320226,0.008819436525548285,-0.031742358903892876,-0.02568225981108374
2022-01-03,-0.005230384320516146,-0.014877254518088634,0.025289699869247118,0.017572851085188246
2022-01-04,-0.003584979662748289,-0.021251697624713017,-0.012879335207039877,-0.019427986886747073
2022-01-05,-0.06364180914404993,-0.009862399102689934,-0.07616089997147302,-0.06659333994169625
2022-01-06,-0.000981922604851193,0.007952362818754555,-0.020585353345795254,-0.012971658327264102
2022-01-07,-0.007136744311732057,-0.010440034290650546,-0.03142676503386421,-0.01075270654939553
2022-01-10,-0.03150693955377193,-0.01208011759869787,-0.0020705762069040956,-0.003623156272787309
2022-01-11,0.05430870414217037,0.026656935125102033,0.05106335824752661,0.023636326645359862
2022-01-12,-0.010664750768712206,-0.010798756558324962,0.015950775824325136,-0.010065132175086755
2022-01-13,-0.027567112504607083,-0.03387383399193511,-0.04867482189394856,-0.04246406182000084
2022-01-14,0.007886794397992558,-0.0182784818469246,0.02036401183452985,0.0
2022-01-18,-0.0349084850754674,0.009647937303093101,-0.06261514305572546,-0.06495939706339793
2022-01-19,-0.011261261261261257,0.008298320803626913,-0.016784814917366275,-0.027388098870988475
2022-01-20,0.009658292105637845,0.0004988429460532906,-0.006276909473808434,0.004120842322335783
2022-01-21,-0.13378753970645174,-0.018778595196219605,-0.1784363417524646,-0.07455541457729686
2022-01-24,-0.0025525107571402472,8.470049212916386e-05,-0.014472386144902871,-0.009608286548899336
2022-01-25,-0.030551446497056767,-0.021083838589061266,-0.014576788433553145,-0.02537307526810706
2022-01-26,-0.0376555799671332,-0.006573895830553789,-0.03122858118867866,-0.023736631673538455
2022-01-27,-0.04724587141873515,-0.0008705569817402115,-0.0967058340541509,-0.0368627660414752
2022-01-28,0.04336078152255651,0.013681745237082765,0.06104244111967838,0.03501631225782953
2022-01-31,0.0707849528990796,0.018999385626002896,0.08573530581896915,0.07867820590076047
2022-02-01,0.03986327675183188,0.0030373011009958706,0.013559429556529556,0.0357403187275549
2022-02-02,-0.05239468383252821,0.009336305990002014,-0.06477212910531238,-0.061971839877542845
2022-02-03,-0.03234241189366327,-0.027666746980461454,-0.025083133480180875,-0.06531530822010001
2022-02-04,0.07241743455745886,0.030596537517422195,0.1515776049030566,0.039357411937750664
2022-02-07,0.05811562903658696,-0.002494848101367686,0.05573992890348989,0.003091187260443773
2022-02-08,0.014532857755145567,0.02200920643370452,0.028925898903833902,0.013097078758806724
2022-02-09,0.027643388063844254,-0.010522778329316362,0.049761432345635015,0.05475287360573167
2022-02-10,-0.04536128544307261,-0.0016488562296630427,-0.0338558227219804,-0.022350358219190958
2022-02-11,-0.050007351074423,-0.006688718052026532,-0.04744129801558472,-0.031710935978565113
2022-02-14,0.0037012349006386724,0.0024109979135606974,-0.003698217094791789,0.00990099872870065
2022-02-15,0.07016643763504327,0.010200476758434274,0.0677671645767608,0.06862743828842643
2022-02-16,-0.004737928924785861,-0.00484348664106693,-0.0051687386756079645,-0.014114312504467152
2022-02-17,-0.07713025594864198,-0.023016059480837847,-0.06984233614026103,-0.1574802982973057
2022-02-18,-0.014380963595082674,0.0032087139229000083,-0.021329683191553483,-0.06372132292529253
2022-02-22,-0.06555301816034631,-0.019695365557886202,-0.04613985046024538,-0.049001895925231964
2022-02-23,-0.022742640521616453,-0.016570651774014844,-0.03354519699118663,-0.00477091977523858
2022-02-24,0.03948125418868065,0.023834336582039706,0.08747228823951247,0.13422814741774625
2022-02-25,-0.01520380800098986,0.00556557012802239,0.020253951828875127,-0.030431078529074673
2022-02-28,0.07883279023389189,-0.0012772485587492222,0.09382714165581607,0.03312991330377302
2022-03-01,0.02830630484639518,-0.0007674361185440182,0.04905192715839757,0.02784809393104215
2022-03-02,-0.008513015163037707,0.012286736663873699,-0.011705694129127253,-0.009852207106110566
2022-03-03,-0.08467866951518321,-0.010957502362484606,-0.06660284059517552,-0.059701512601746054
2022-03-04,-0.06897713230072167,0.027100626685085283,-0.042780491707104185,-0.0335097098172612
2022-03-07,-0.027812975024745445,-0.0340191626241364,-0.05227118857717716,0.013686096533594094
2022-03-08,0.005274954118997144,-0.0234496049926729,0.05515416218981728,-0.006300602789141241
2022-03-09,0.1048212553351362,0.012226323338396572,0.06430938649244267,0.05525359228125026
2022-03-10,-0.033525171587839964,-0.008341917837475843,-0.03576417405710597,0.018884143710947487
2022-03-11,-0.07457937102066892,-0.0010517173815492997,-0.0719729846997238,-0.04043804101635173
2022-03-14,-0.04298122426443818,-0.0024560637860218115,-0.05345173386098656,-0.07813874596101356
2022-03-15,0.018212632950377783,0.005364059190730908,0.07085119834579934,0.025714329310825956
2022-03-16,0.10610336905423967,0.007871953288991484,0.08239511459884907,0.09470747082040076
2022-03-17,0.02718369254384445,0.020914638546599917,0.012384021294975733,0.044953327793555875
2022-03-18,0.04920438528743465,-0.007140338833817705,0.04651111494454585,0.04058441658972245
2022-03-21,-0.049101886430756414,-0.006678165551055715,-0.03918293869395073,-0.017940682348782322
2022-03-22,0.052429186134618444,0.029650138471838616,0.0537710819755286,0.0540111435213928
2022-03-23,-0.015960883445173435,-0.034907083861988486,-0.02013259504833287,-0.006782226788487833
2022-03-24,0.03866529303399746,-0.01379135566142442,0.07373134591125119,0.015933234695336473
2022-03-25,-0.018297469282651635,0.009058922181196971,-0.023764212096923254,-0.03136669645444701
2022-03-28,0.07873170381687089,-0.015601850865126998,0.07954784670508164,0.03469543562069832
2022-03-29,0.015490765406179552,0.016291724078969727,0.019607843137254832,0.058122185434934526
2022-03-30,-0.03828290166619441,-0.0007840136061388892,-0.03713461068960333,-0.022535190079046807
2022-03-31,-0.034773749079876404,-0.002354227975042811,-0.028700398802677718,-0.010806957562523922
2022-04-01,-0.015274380528608633,0.02123757151152117,0.009582159968002824,0.007283349220959856
2022-04-04,0.02508551034550921,-0.03363296117791925,0.020937714099866556,0.057845278029508895
2022-04-05,-0.07555437614759397,0.002302636830112448,-0.02788969447262335,-0.05058098190906557
2022-04-06,-0.0583055931467823,0.015373721193661982,-0.06601951673873763,-0.06407489714358416
2022-04-07,-0.0038959117163247514,0.026279173905399356,0.018676769231233514,-0.012307680570162294
2022-04-08,-0.03159034793233728,-0.013481478035797911,-0.022367911550960295,-0.01090345340023513
2022-04-11,-0.04392945953131033,0.0034378823555405447,-0.037176800911339236,-0.0031496033428162207
2022-04-12,-0.026125879906672145,0.008651084988815949,0.01617821862842228,-0.015797773434098383
2022-04-13,0.03296621275547151,0.015200476739895663,0.04539407899128545,0.035312967819921104
2022-04-14,-0.048452744526812364,-0.0185697614433461,-0.03104109188649029,-0.03720926794035173
2022-04-18,-0.014461197101731216,-0.008437784183553343,-0.00734651318537205,-0.021739167158220996
2022-04-19,0.04209148840044041,0.012377426873795727,0.056628264178026466,0.06255146113113774
2022-04-20,-0.027368277072245317,0.003651067648491546,-0.04692869655788212,-0.00929511130731242
2022-04-21,-0.06667571014088736,-0.027155168327156254,-0.047146083459660204,-0.035965601213366005
2022-04-22,-0.04223713036996668,-0.007739130286627538,-0.04389282435514752,-0.030008101204259452
2022-04-25,0.027524292880102053,0.010165617111984826,0.046250079379607234,0.01254177408460233
2022-04-26,-0.05912385600011738,-0.03218523661965611,-0.08642517671719085,-0.08175060274029777
2022-04-27,-0.03617773038866112,0.03495878442958755,-0.01337568351818852,-0.050359664721725594
2022-04-28,0.0011423858519963304,-0.001645678339665002,0.038130559000794095,0.03693175891583844
2022-04-29,-0.08134324849899488,-0.019866294298724996,-0.11565831841468466,-0.050228328795904775
2022-05-02,0.07656816008799772,-0.009028206329192656,0.03314791745338441,0.0326923235633676
2022-05-03,0.01829570865093144,0.003483360776381783,-0.0615178452376125,-0.01769083653933068
2022-05-04,0.053334383846726396,0.020916836105049352,0.0670937927855122,0.04075823163293357
2022-05-05,-0.12216668952847232,-0.029729726405587464,-0.14168762144096325,-0.07832419786258815
2022-05-06,-0.09199126596262996,-0.00035944029005929856,-0.06447920321680423,-0.0632411413596965
2022-05-09,-0.1950067104696196,-0.03649433512430056,-0.2555396667455345,-0.21308012675418742
2022-05-10,-0.12597298531138312,0.009795621363392293,0.029536605288732254,-0.022788213863893292
2022-05-11,-0.2640087300595958,0.0025867633743268392,-0.2541681597781684,-0.0795610324747692
2022-05-12,0.08897987101040328,-0.013453513615793833,0.017717023846621105,0.09388973336204298
2022-05-13,0.16017098712106037,0.021669987643608613,0.19505787451522383,0.13623977918412256
2022-05-16,-0.0909091164572452,-0.0009142204814048815,-0.014958285782481928,-0.03597124523334372
2022-05-17,0.1345218660361185,-0.007503697270814902,0.11592479531567035,0.039800957256530545
2022-05-18,-0.09957144601004464,-0.03337645856574201,-0.12198159336856418,-0.04186596198193149
2022-05-19,0.06964936497968632,0.0068676717293580936,0.06751419257150282,0.03745320626248505
2022-05-20,-0.018837091034680342,0.013073155665208613,-0.03805095879630982,-0.027677555270358645
2022-05-23,-0.0007559040151835505,0.006545705536399771,0.007990168146778664,-0.008663328649155755
2022-05-24,-0.07170950035082524,-0.00641015792835653,-0.055585441322035134,-0.05742821785302077
2022-05-25,0.09468705183835335,0.007199638929830554,0.026475294741732158,0.05430461417938104
2022-05-26,0.04019658554769778,0.015595865296775147,0.09075309462786585,0.05025120811725392
2022-05-27,0.07800195697729229,0.026900421908826244,0.015224366329551708,0.05861252929611194
2022-05-31,0.036909171409461816,0.004112751895850808,0.20648164714805328,-0.019209047340822072
2022-06-01,-0.12125481953550954,0.0009792852169758781,-0.10030604482301742,-0.02534565199238814
2022-06-02,0.07562294403483705,0.027753187527998158,0.026539010302758514,0.09929079773052574
2022-06-03,-0.09658625417087174,-0.013328747242959849,-0.07052274743101683,-0.03870974225465218
2022-06-06,0.05967904606145247,0.007894873917271505,0.03617641488970924,0.004474268873658316
2022-06-07,-0.015565282335106456,-0.01096612411142217,0.019367964758445932,0.01670385076291825
2022-06-08,-0.005318423863807431,-0.0013200721415134176,-0.029625018437703488,0.005476472081942019
2022-06-09,-0.07861270038462298,0.0011455976823475655,-0.06496631530032038,-0.054466229126168386
2022-06-10,-0.07920325235258119,-0.03388495391982782,-0.06612778693331245,-0.04838710386260059
2022-06-13,-0.1141202668611766,-0.011387486240579836,-0.251819442293748,-0.07506057448138481
2022-06-14,-0.008267573627290248,-0.009214780002646084,0.031022025457556834,0.02356024978028981
2022-06-15,0.06649857248383073,0.02046136497928841,0.09224201429240853,0.03836313392739599
2022-06-16,-0.07198689702418237,-0.007746975744438833,-0.05836348515125711,-0.05541869650336251
2022-06-17,0.003330107466860799,0.0025717629147372634,0.03880001366613928,0.07431547446602327
2022-06-21,0.12241312589483777,0.004947391651193511,0.0677804095496255,0.057038868942229426
2022-06-22,-0.09706038733939903,-0.002826201518006499,-0.044982136192111,0.03444319051905387
2022-06-23,0.1342708773105612,0.027153043786567688,0.10180795807783527,0.04994448366634319
2022-06-24,0.06504751947824694,0.023052966684833143,0.09096709192983155,0.07716697032691777
2022-06-27,-0.1076383367652024,-0.003567093454263981,-0.04239681967450848,-0.05593716568168672
2022-06-28,-0.08541813540921217,-0.004016445132656088,-0.05393182564276189,-0.03222447709253451
2022-06-29,-0.02794060759376682,-0.0014902825859255397,-0.034547585746657505,-0.008593004701890727
2022-06-30,-0.054874362658016596,-0.006233576156281728,-0.08564748006327616,-0.017334762226146716
2022-07-01,0.04296045168221907,0.013163722663156907,0.015033459282576933,0.022050801507036866
