Date,MDB,DDOG,NET,PLTR,MSFT
2020-10-27,0.016284832586112463,0.015737767253455548,0.022465745063677156,0.1005025144893803,0.015089519695073994
2020-10-28,-0.016269830376115624,-0.04243563578462295,-0.021793519662011596,-0.009132367994271307,-0.04956637330071856
2020-10-29,-0.018121942036305905,-0.0063897261155050344,-0.013878713382544983,-0.009216624696208542,0.010065253533844576
2020-10-30,-0.030633464066843752,-0.058707638700503884,-0.03759256998697913,-0.057674407958984375,-0.010990777212221858
2020-11-02,-0.01877711963058859,-0.026666646489755474,0.0015393114196340374,0.04047382455876081,-0.0006913252957024829
2020-11-03,0.012445394932976583,0.020491311231439324,0.019212296150966646,-0.003795062808140126,0.020263797809927375
2020-11-04,0.07798386065580054,0.08298206575972733,0.057869929104156004,0.02095240638369611,0.0482489454805457
2020-11-05,0.03465891114971775,0.044355604177769514,0.03349966329110354,0.1082089382945155,0.031886863354160466
2020-11-06,-0.0029626704249761104,-0.015693953134038652,0.1115517451845367,0.16414139650510484,0.0019258478149033476
2020-11-09,-0.04956416327001423,-0.054409558221176435,0.0015510853455511509,0.0607375384831379,-0.023824498250709314
2020-11-10,-0.040977122247968345,-0.024133216674645297,-0.051571906955179214,-0.04567144327263062,-0.03379284806986349
2020-11-11,0.06533077866120074,-0.06231097989357903,0.06890916542038061,0.14000000272478386,0.02625479485782667
2020-11-12,0.024195226337981435,0.03662328962474426,-0.02001218418752604,-0.08646617237734933,-0.005125955540666638
2020-11-13,-0.016572398977390046,-0.04655040930967502,-0.00592363303314869,0.08367628761404688,0.004966525400511124
2020-11-16,-0.015879438383104905,0.006292250261565879,0.012074650340855086,0.008227855245036553,0.0033255966741538856
2020-11-17,0.022227685198886737,0.020032372803523213,0.022001830629098773,0.12052730944833212,-0.012751443612093238
2020-11-18,-0.0040267375966269725,-0.008968024962818677,-0.022437776653751684,0.0028010776466118603,-0.013183658211232796
2020-11-19,0.03141426533315839,0.01821301583400814,0.021867182991751832,0.060335192554307415,0.006348033778404316
2020-11-20,0.03594527124380087,0.002249937558954196,0.010016750162742616,-0.04373023939537246,-0.009556204919946132
2020-11-23,0.004048763921451037,0.02188803073064416,-0.006912196735880394,0.15922872494424278,-0.0013310433242098574
2020-11-24,-0.002826455559633234,-0.02043058646360718,0.00907862213288757,0.1321292137989052,0.017847775996783
2020-11-25,0.003023385391214939,0.04855350769496902,0.04948261060962844,0.21956337570284434,4.6681269259218894e-05
2020-11-27,0.017407668513321317,0.031119623208599734,0.06815265635163192,-0.047848517251427136,0.00635902577626779
2020-11-30,0.06403232815495907,0.025928231149927594,0.004280359626543495,-0.01988428199908343,-0.0053893207971503765
2020-12-01,-0.04180157275305285,-0.03285483279578438,-0.037160373567989735,-0.05311694952554791,0.009996645207443366
2020-12-02,-0.026843387063339774,-0.02268211780576468,-0.005394928547644673,-0.12310088967745447,-0.0038853489319944368
2020-12-03,0.015303669319816082,0.04128342898771731,0.0310152389459466,0.06752556385199004,-0.005246682287223248
2020-12-04,0.020660986417484928,0.04324156797535017,0.04343722298673969,-0.007490649189861087,0.0005599952721042634
2020-12-07,0.010193374356133322,-0.02372743959787227,0.059599233371593785,0.21341719375998713,-0.0003264502790203405
2020-12-08,0.00898530845050538,0.006958398411953448,0.019399755796073226,-0.012094000518688142,0.00802652564773032
2020-12-09,-0.010495445280220173,-0.042063064721335364,-0.07468587989516273,-0.0685554732899809,-0.019489923818838406
2020-12-10,0.13945925656605818,0.06147409471631926,0.08718155097671243,0.015396236112721562,-0.0060433444278364945
2020-12-11,0.06563029712792723,-0.025115684556506257,-0.019512187151718874,0.005917153919925866,0.013015502291154668
2020-12-14,0.00035292681525733727,0.03323896923168124,-0.011891800914749617,0.0014705517300281912,0.004407740723581632
2020-12-15,-0.014494862832403088,-0.010169094751831365,0.0003683995970089615,-0.029735663463595352,-0.000326842015163753
2020-12-16,0.005370052149104243,0.03279659769562593,0.0042965685987566005,-0.019296262693646815,0.024050797405958946
2020-12-17,0.10641270336902342,0.03969386681347009,0.00012226056140995922,0.05054010270395359,0.0006385403470636764
2020-12-18,0.01078178610128755,-0.009015600322470063,0.02432165572221834,-0.04627250275665462,-0.003782937759801208
2020-12-21,0.017035087724980746,-0.011697011900778764,0.02863621997126309,0.09780519763900042,0.01829919897870602
2020-12-22,0.0331602472585415,0.04330265498775443,0.004059836188817778,-0.01648541948724236,0.0060649879840011245
2020-12-23,-0.04994949186691133,-0.032682067735587905,-0.05383544551928188,0.0231811553961232,-0.01303916916373915
2020-12-24,0.006007149429302139,-0.010796757592610784,0.03760685926338425,-0.03276404728336457,0.007827288595741111
2020-12-28,-0.040689135402236065,-0.05701917226380537,-0.08802074678105187,-0.07639642663904134,0.009921542520459514
2020-12-29,0.0021482835962969293,-0.012971493074470875,-0.014193528698336677,-0.03784624834632566,-0.003600598496039553
2020-12-30,0.0034353873751526987,0.0039425737653406845,0.014790539670803682,0.01784268194566896,-0.011019689029501012
2020-12-31,-0.01662506381685469,-0.008760398132868663,-0.019863290852244586,-0.06175303270327759,0.003338274981073086
2021-01-04,-0.024036332100668245,-0.07324257319847405,-0.01842349737117699,-0.007643244316708375,-0.021266089297341306
2021-01-05,0.01469705157576029,0.019730300955058233,0.007373683855222524,0.05263155746966919,0.0009647336107205806
2021-01-06,-0.05698056560000475,-0.01827364259431241,-0.02488691458306891,-0.04308940851646659,-0.02592932561223682
2021-01-07,0.04882202872274877,0.05814078016133584,0.07847686998009618,0.062022048754875714,0.02845691825634389
2021-01-08,0.023288798052470527,0.034147382787662606,0.001645214987792576,0.008000030517578027,0.006092992010211962
2021-01-11,0.004446190653713655,0.04312585004308622,-0.03348075141871554,0.028968234926004754,-0.009698564866381432
2021-01-12,0.02583964078650003,0.012757811329061841,0.017254897971558325,0.009641341961345695,-0.011770764449773319
2021-01-13,0.013511353642282842,-0.006914219968490953,0.05988182575666734,-0.025974037328080013,0.006560276628843953
2021-01-14,-0.030201448011627274,-0.028707698426656547,-0.02388459190742165,-0.02274509504729627,-0.015346302254737099
2021-01-15,-0.008780063009597994,-0.01963864956715322,-0.03303941860054105,0.028892428216299226,-0.0017369935817529436
2021-01-19,0.018656895455291922,-0.0075120195063084205,0.04611437427938481,0.03822158630708139,0.01782290542130105
2021-01-20,0.002201080322265625,0.05237665388248347,0.025417480756014577,-0.010518432675360123,0.03649959476051334
2021-01-21,0.02800904844832086,-0.009014216076044579,-0.005867626399586379,-0.013667449060974723,0.0028083389541786463
2021-01-22,0.01313493769146934,0.016063515782230864,0.005420435989312855,0.2540416630142188,0.0043562385287303496
2021-01-25,-0.0394147254069408,0.03780953543526788,-0.008266472161439387,0.11203184487554352,0.01584419253164704
2021-01-26,-0.03531356277123554,-0.05001380670445732,-0.06946122354181605,-0.02373725148268324,0.012198711960059283
2021-01-27,-0.0348082995463731,-0.05332299866758283,-0.031935598123543296,0.10262938020173129,0.002453459568287686
2021-01-28,0.07986960832576662,0.020408163265306145,0.05672526987052118,-0.0856410295535357,0.025890930101557963
2021-01-29,-0.003746670211421832,0.02750000000000008,-0.0271573516087662,-0.013460447119748475,-0.029171626485392177
2021-02-01,0.014231243673305638,-0.009343056783188919,0.04983041367518637,-0.03467882916770848,0.033152090338079754
2021-02-02,0.05276495594989794,0.041457915146353,0.03839458510192029,-0.08657240005796185,-0.0005840667670373723
2021-02-03,0.002989972618853587,0.04254310363129954,-0.014718240533986404,0.0238555693165039,0.014571299309971142
2021-02-04,0.0013389556053760021,0.012667404708673002,0.008501391896645005,0.009130951073325067,-0.004074100037985806
2021-02-05,0.04112427821413189,0.026626191973620594,0.030346780049170352,0.062402497585314354,0.0007850866279908164
2021-02-08,-0.004555820448137848,0.013228865299223402,0.06510051254980143,0.05873715256425527,0.0011150083844808645
2021-02-09,-0.01295098919136295,0.012283115681728463,0.025567890939087068,0.05880718382111194,0.005361332995931223
2021-02-10,0.02930006691949716,-0.019516295733074118,-0.02728435103084581,-0.06471044077794641,-0.003897221571984688
2021-02-11,0.001964842410059564,0.017741197474871795,0.004069905426059339,-0.07254902233157923,0.006877754585088214
2021-02-12,0.011215808303837616,-0.04030610480673269,-0.0583917824532616,-0.03624284931496746,0.002045019332471476
2021-02-16,-0.03462224059860497,-0.04696086322076176,-0.04514249437093576,-0.12754621480057116,-0.005265630448445968
2021-02-17,0.006344764685103588,-0.04165113266294529,0.028390420856814425,-0.02729885864642101,0.0043596890768613505
2021-02-18,-0.020204449950353198,0.03220799025853349,-0.019075836270665225,-0.0705317523188056,-0.001678827825850937
2021-02-19,0.039254628057065144,-0.012687955401887274,-0.007488860245509987,0.1521652726299867,-0.01156740628140207
2021-02-22,-0.06153476209785269,-0.05092818608372329,-0.04612390166706504,-0.03448275862068961,-0.026808281757369712
2021-02-23,-0.030237403686084408,-0.010330981051399513,-0.014034173420095719,-0.044642857142857095,-0.005287603750961933
2021-02-24,0.045837852570654425,0.006993031865925481,-0.010998945232240431,-0.013457966742114524,0.00548698016423943
2021-02-25,-0.0455618977772313,-0.0438808432323754,-0.06162500413013472,-0.09208034715335978,-0.023704794479088798
2021-02-26,0.015605243883634934,0.004315828022203982,0.03137200169693388,-0.0025041514288398625,0.014804075905513692
2021-03-01,0.023605358593608683,0.023058346754009085,0.03961065643940698,0.03807530803082382,0.01962299097941389
2021-03-02,-0.0382493305546352,-0.04200387714869336,-0.01820548111962994,-0.013301085482047559,-0.012956761041278408
2021-03-03,-0.0733819530447134,-0.0375361143839662,-0.06185428038338159,-0.03635618489750725,-0.026980876948975663
2021-03-04,-0.0674903566876971,-0.05555555555555558,-0.04983762089568633,0.048325535492774296,-0.0036473664073370937
2021-03-05,-0.0612872600246509,-0.032941212373621354,-0.0040119503747019225,-0.03154059012272592,0.02147933382986178
2021-03-08,-0.06853368178120367,-0.05693431239568747,-0.07847230221280899,-0.05970773526607076,-0.018177978001675754
2021-03-09,0.0866400511840566,0.057791583474407826,0.1240084149367906,0.07726464190715898,0.02810150510552778
2021-03-10,-0.056007952259051086,-0.015853695753144104,0.015267140341849172,0.02019784692890525,-0.005817410369504783
2021-03-11,0.11142807335163107,0.06864933240431825,0.08682086724431004,0.07999998150449805,0.0202650209692683
2021-03-12,-0.02200089223302204,-0.037569549443723926,-0.0040464372291345585,0.007108138320668367,-0.005819566761437023
2021-03-15,0.010123071483751467,0.05554217602833211,-0.01507210327499997,-0.00482909213960514,-0.003987211148498537
2021-03-16,-0.01382617194395186,-0.014153610947732598,-0.014770466903707535,-0.04404629581374364,0.012350415466769737
2021-03-17,-0.008280225330251412,0.001968254759052268,0.010534829411830815,-0.015618958076761058,-0.0028184820913952358
2021-03-18,-0.04696545111753658,-0.05373239515467332,-0.058807826033488775,-0.04879014624772082,-0.02666227173296165
2021-03-19,0.004446792175533565,0.02613260966660791,0.018034710387439423,0.014178488702180525,-0.0016037526331481589
2021-03-22,0.02342406670230468,0.013685606837855246,0.014925368369163472,-0.004111857842292954,0.024484502914885464
2021-03-23,-0.015398486563723779,-0.00011742352893440167,-0.005360079414487018,-0.0396366272373645,0.006737633909385199
2021-03-24,-0.07022955222207994,-0.04590813803892402,-0.06273318700049058,-0.059329366059149624,-0.008923367166483342
2021-03-25,-0.039036523488302,-0.036918532133072945,-0.01739643628662768,0.031992723482121344,-0.013250648858308844
2021-03-26,-0.024733112584561345,0.025939160795870775,0.013803423074012944,0.0,0.0178184982735472
2021-03-29,-0.02735443923014913,-0.04047826582315406,-0.028711002666392704,-0.03764394970512541,-0.005243556868600896
2021-03-30,0.004603491069269827,0.00428351281325301,0.002590367293227258,0.014266055214979145,-0.01441062145695815
2021-03-31,0.029804729337323588,0.07716160500682334,0.06778113795776664,0.056715061164964276,0.016907486839526475
2021-04-01,0.0856298639780737,0.046316304055278756,0.021776241570990562,-0.009446166253967436,0.027908445759953437
2021-04-05,-0.0025143130317621942,-0.04541283512685357,-0.008636338468801075,0.016038181366617277,0.027728575081806373
2021-04-06,0.02382594527300541,0.06787604121669588,0.014612911933179484,-0.007252562816581043,-0.004858153471312021
2021-04-07,-0.039494068988459086,-0.025762188449221957,-0.029912699904455553,-0.015900336568749562,0.008230450049954152
2021-04-08,0.04199582533174295,0.01986144631650455,0.03297640910717692,0.02227075272390633,0.01340543481527301
2021-04-09,0.004077477523430906,0.005434820636233795,-0.020453335329600142,0.026911622051329465,0.010266559214679116
2021-04-12,0.020975970530400234,0.018693648374621175,-0.01622451948428827,-0.029118167066596312,0.0002344468839388103
2021-04-13,0.03809867086368235,0.04145478706558681,0.1130072690959425,0.08911739117856987,0.010081633137211776
2021-04-14,-0.021532577757497173,-0.010189991442541846,-0.039170221512946024,-0.06766323006263564,-0.01121894761577713
2021-04-15,0.03427183280870749,0.021662162392133144,0.047203924600669245,-0.02320679859509689,0.015298159309438564
2021-04-16,-0.011702463397574081,-0.05174766955903509,-0.049302070107192564,-0.02937366377455486,0.004778221331662058
2021-04-19,-0.04726924928691678,-0.02711973707723747,-0.012661568414059077,-0.023586951290286984,-0.007670536385766535
2021-04-20,-0.010933166283777163,-0.04471498842266064,-0.01241478341367619,-0.007292609093775604,-0.001854931489070566
2021-04-21,0.00806368261637247,0.009766551974342175,0.019201538905486037,0.039026558646633625,0.008983112365824386
2021-04-22,0.0221977925181025,0.00035384264837001744,0.02236380527485049,0.010163564211867593,-0.013086377896593282
2021-04-23,-0.0016629487807396925,0.05612548370776538,0.09664590860444577,0.024059458546623835,0.015476391959577285
2021-04-26,0.04915415334300954,0.039857091738167316,0.02466151940791761,0.029901784173520074,0.0015313595433636973
2021-04-27,-0.010023973821176257,0.007086146300562701,0.02654553968018658,-0.009539670002588485,0.0016060885565918337
2021-04-28,-0.005062783622211131,-0.023880654800491286,-0.00976897429321133,-0.0012562303329625157,-0.028285803380316832
2021-04-29,-0.05050562824592886,-0.029707309886748967,-0.014740067531118783,-0.020125766648174337,-0.008053014764450417
2021-04-30,-0.009852945344362984,-0.03455650406769384,-0.0017670105661138358,-0.014120663750771145,-0.0013068268051265042
2021-05-03,-0.033382616019071776,-0.06529087901711828,-0.008024549472717357,-0.032118127129417195,-0.0012689772949548983
2021-05-04,-0.02493657516841552,-0.0288137409424134,-0.04603848714711101,-0.02959640672611552,-0.01615998444232314
2021-05-05,-0.02985445696429112,-0.014384828381739379,-0.014590419786989717,-0.02264324329660361,-0.005326880097472286
2021-05-06,-0.05650941457052561,-0.07010682047409822,-0.1259174559723959,-0.05011817896269266,0.013226679331620916
2021-05-07,0.014418253750420496,0.08309977935055635,0.036919111959238915,-0.016923850174490607,0.010931981182441541
2021-05-10,-0.02277968564738364,-0.005563466167450848,-0.0383970943107963,-0.06481016134913964,-0.020914369930871368
2021-05-11,0.023271347864102454,0.022898804609083445,0.035138639065400934,0.09420681298347855,-0.0038433240377954148
2021-05-12,-0.03249967936085074,-0.022640630202328427,-0.022443518776454452,-0.0653141887491907,-0.02936274162008612
2021-05-13,-0.02823109167378457,0.007157770405652686,-0.043621765088662556,-0.027527716634019317,0.016861887395448028
2021-05-14,0.06721417250561301,0.06615845441222312,0.08477121375136232,0.09308650007356323,0.021067348118240847
2021-05-17,0.01144756769565003,-0.017937259951708584,-0.018533940673915006,0.018924261066255443,-0.011968536424890375
2021-05-18,0.022106126503901535,0.02566952810551104,0.02071591374956472,0.03812320242171752,-0.008565128365046859
2021-05-19,0.011258457405417976,0.006738028570342669,-0.02264254290678558,-0.026836144113301486,0.002473942369637161
2021-05-20,0.03358241232594561,0.05318518794097882,0.05240851866776697,-0.0029027317716943113,0.013820393727618008
2021-05-21,-0.001594487437599379,0.0094189080321192,0.004026886600775992,0.006792789204388638,-0.005314887450853845
2021-05-24,0.017708816296373886,0.009106298097566023,0.05454537480215094,0.022650569318288793,0.02288217966917183
2021-05-25,0.006241966082568551,-0.0020053509457652607,0.009001002905611788,0.012252603077051338,0.003748290349251393
2021-05-26,0.022872214303285343,0.0206519137788157,0.003643685499069127,0.02979521930336304,-0.0009136933564636296
2021-05-27,-0.011925697824904047,0.009624819539327367,0.03668002511167345,0.026220610384305676,-0.008668236730345447
2021-05-28,0.0010286235698155899,-0.013649599611744723,-0.009056877455760337,0.011013215488880235,0.0014839116680922526
2021-06-01,-0.007535836776848659,0.009115806412311134,0.01230809366657959,0.004792971649071109,-0.00913167035368112
2021-06-02,-0.007385877693749876,-0.003047440005081836,0.009510062819665155,0.06027759450081427,-0.00040415872248356077
2021-06-03,-0.05719753775356462,-0.03176851617019383,-0.023133823363778783,-0.03353789679286168,-0.006429289582604247
2021-06-04,0.16271435039762894,-0.002706116659796254,0.014160201269988848,0.016927699538095586,0.020674707686713756
2021-06-07,-0.0024423162384747954,0.024533701223411697,0.03322092496396967,0.017894231607996414,0.01204181303009233
2021-06-08,0.018569145748459803,0.02052527647293312,0.04589937802300548,-0.003270642955863323,-0.004885460374983053
2021-06-09,0.031091938468315483,-0.008218015880656737,0.0038984014132310563,-0.008613580463554538,0.004038484165444833
2021-06-10,-0.0023614859464837767,0.030309624316374073,0.037057628637157114,-0.0012412365143074089,0.014393294810473245
2021-06-11,0.013899056939012278,0.010370405893477264,0.005670255401467594,0.021955289977048542,0.002526940335756178
2021-06-14,0.03762348726304454,0.01853787788893979,0.017446802017536678,0.0133765675997366,0.007755113774330358
2021-06-15,-0.008221092085052062,-0.006786670047397192,-0.02342114050674049,-0.023600006103515647,-0.005887257680170399
2021-06-16,0.04386011939684864,0.01853194930524249,0.01456103413418841,0.015977033678260533,-0.003792966984715207
2021-06-17,0.03959317831355724,0.03425495873821993,0.06257914912929818,0.026209739753038308,0.013675990688561956
2021-06-18,0.02924071745715784,0.014840315835188855,0.009832136654735146,-0.0031434153755528493,-0.00563406117027343
2021-06-21,-0.010468176471742918,-0.008812741073826569,-0.005900850435880178,0.0019708015532748924,0.01233469730226
2021-06-22,0.0024736906352795796,0.021397190757750595,0.014740777965753571,-0.0007868000670198105,0.010966145884947487
2021-06-23,0.016511808958391994,0.01903575517832201,0.011406826288645755,0.034252002059035336,-0.0009042001701939917
2021-06-24,-0.011879260318173102,-0.0008447980749261008,0.00800078897384049,0.009897229705033928,0.005353404367968828
2021-06-25,-0.008885852790153415,-0.0035701322256328494,0.0025819703916454273,0.009423294139824234,-0.006262122674815185
2021-06-28,0.026369221080344563,0.0035829237371287626,0.011446057035038537,0.022404722133569477,0.0139611427319839
2021-06-29,-0.014181895988086834,0.007140121095490448,0.014711406498727486,-0.027392257961595945,0.009973316597067239
2021-06-30,-0.05783013978150242,-0.029104432891858045,-0.016356897408820736,-0.010138886929175084,-0.0018423844197279493
2021-07-01,-0.009930284484919172,0.00470789637921909,-0.013699896054541805,-0.06221552575962541,0.0025839826382079156
2021-07-02,0.01139892485494931,0.018169661771290535,0.015614496244355847,-0.011326811774853507,0.022275159678678547
2021-07-06,0.009833975477359314,0.0207570119201137,0.027447686797297033,0.009819957687141612,3.6131867682476226e-05
2021-07-07,-0.021391271623887098,-0.012605840474190555,-0.0053245371287043985,-0.07252839924608723,0.008175619073891971
2021-07-08,-0.01660378040924182,-0.001956938675336306,0.003968623084738443,0.008300591486408715,-0.00896649187400056
2021-07-09,0.005372259633192211,0.009523849551757113,0.001746667066909513,0.009098829831692967,0.0018742735654762033
2021-07-12,-0.008510064070518464,-0.0033296393008364067,-0.015508877878998906,-0.014598546123766543,-0.0022306873247858183
2021-07-13,0.001739386202389337,-0.010857514617164887,-0.00717744828325817,-0.02178649165046731,0.013197793652245382
2021-07-14,-0.0345858079096909,-0.01801293024590145,-0.01999816768464746,-0.03964370898669578,0.0054451430857360705
2021-07-15,-0.013651791142964553,-0.011369015313165254,-0.016382440404947074,-0.0041744042123035285,-0.005238995970028859
2021-07-16,-0.005440562197813081,0.0112098569296879,-9.734593371168998e-05,-0.004657590932427014,-0.0009957079039787375
2021-07-19,0.014757959015270217,0.001815772577546948,0.02785888251446278,0.007955080468777576,-0.013321624632768758
2021-07-20,0.01401028166096041,0.025660543403852598,0.020470088427085864,0.02971213381829929,0.008338979167186178
2021-07-21,0.02576388215975034,0.008091543654620503,0.017087633104345246,0.015329132006754342,0.007446323336910643
2021-07-22,0.008514609304002718,0.016698935038158336,0.03880569877892759,-0.019982271482783975,0.016844798925197413
2021-07-23,0.020866906044893385,0.009346700882171266,0.030500143474466723,-0.011780708313412935,0.012336526824765714
2021-07-26,-0.00932122320500739,-0.01294616918049829,-0.004350004402324692,0.014672155096744355,-0.002140465692323179
2021-07-27,0.006477306082768086,-0.0015483939113554168,-0.010794158314016977,-0.02033433676710683,-0.008683584976087233
2021-07-28,0.009154257815595201,0.016693980622229265,0.03706589360050594,0.04059036662266635,-0.0011168242907522163
2021-07-29,-0.004755520893077292,-0.001973921914154575,0.005344462544037087,-0.01684393482988622,0.0009782036389616167
2021-07-30,-0.00867255193070926,-0.004764959028101701,-0.014619172233186317,-0.02119031624149481,-0.005549555652356597
2021-08-02,0.0001949649058918812,0.00840108699922193,-0.00033719056270309355,0.017964132355767992,-0.0003160145756463395
2021-08-03,0.0005014713453204145,0.02732243238198606,0.008263794478425845,0.0063348139018957195,0.008075318094341366
2021-08-04,0.011164571367686449,0.002179979066399662,0.003596222349027789,0.002697817741001085,-0.002124316112828928
2021-08-05,0.03728181292467103,0.15261464255593005,0.01216665903727221,0.009865525929593,0.010505455437533895
2021-08-06,-0.008680157684954337,-0.004151906444399223,-0.021735545937328515,-0.031083514596383144,-0.000207249188709846
2021-08-09,0.018556680812047865,-0.014554261640349897,0.03879818736064489,0.05087078945353318,-0.003903675196088363
2021-08-10,-0.041826603548761554,-0.036153822678786085,0.016527593862784684,-0.0004361198756538398,-0.00655496421193047
2021-08-11,-0.009712756970575054,0.023224290432836803,-0.051486403296589156,-0.02486909655003744,0.0017804498108313638
2021-08-12,0.032859601889041024,0.0161453237425484,0.027056559641240874,0.11364648612196948,0.009966804802254758
2021-08-13,0.01338552568469309,0.039990840978539444,-0.003927050182039982,0.000401776983811164,0.010489682145127244
2021-08-16,-0.027343921344815558,-0.014539826856841631,-0.01125258929430828,-0.01606424195414846,0.005975924588343284
2021-08-17,-0.006667606818994587,-0.003894579507350948,-0.004485802690214036,-0.02163268108757177,-0.00515988357306596
2021-08-18,0.004219201492936753,-0.002406070106907854,-0.024282344139180956,0.054651706750828755,-0.006119026019234863
2021-08-19,-0.004474312790431756,-0.00195956075661885,0.010433603160173055,-0.044303829462514766,0.02077532581053676
2021-08-20,0.007563742975583487,-0.009590728666531434,0.015319488237139689,-0.00620859352142511,0.025575206338168677
2021-08-23,0.02203124088243169,0.010293604013288604,0.035178403241996614,0.033735920792205,0.0009528012667601171
2021-08-24,0.022381316381578253,0.02249053379274768,-0.0012884817339037236,0.011281252622412197,-0.006663156750222554
2021-08-25,0.02493684107926275,0.0011072421021853796,-0.006289298503544871,-0.02988047763352597,-0.0020158204552608305
2021-08-26,-0.012672991071428608,-0.03192510267028237,-0.018987312386010258,0.021355254604406015,-0.009668563152282927
2021-08-27,0.01762006228487123,0.02696110589378553,0.022084351821730852,0.033775561596046666,0.002106357139127324
2021-08-30,0.0014281804361033767,0.013275056315163125,-0.0012138992170377394,0.001944813154014291,0.012912244223895364
2021-08-31,-0.010967378947642437,0.008563259365677478,-0.02171447370714774,0.022515524788534913,-0.00563287989709782
2021-09-01,0.004083419233715357,-0.014731485735413274,0.05068745117493889,-0.005315086895877785,-0.000165737137562183
2021-09-02,0.020893173814221955,0.0097222657722007,0.013794734286460386,0.01183204034027674,-0.0022528964992475364
2021-09-03,0.26331385876450963,0.007075652831096013,0.014229078783686733,0.004903778183485974,-3.303958079048375e-05
2021-09-07,-0.03480420869642409,-0.005070237292631452,0.006439714214724557,0.0022523038538180273,-0.0031880066541405405
2021-09-08,-0.036773884156457326,0.01608915771729147,-0.023613696925205208,-0.041947595776401614,0.00010006839055631822
2021-09-09,0.006762204831990859,0.009529171759488975,-0.001482250139398067,0.021501143029748038,-0.009859840657557628
2021-09-10,0.029204293961396788,-0.026614621450977705,-0.003984643451426351,0.005740586708633755,-0.005180910268244299
2021-09-13,-0.007774115973542606,-0.013999258143565507,-0.021807392026085948,-0.017123316255015397,0.004328800589809001
2021-09-14,0.041670085474387886,0.021370993721475884,0.01651968916120583,0.01664732119418777,0.009427841101252499
2021-09-15,-0.0033847142455617485,0.0071677203023652325,0.014121180856431437,0.03122618764954721,0.01677842727123302
2021-09-16,0.012214486388250956,0.03615842683651449,0.03842864507297805,0.057237785872505276,0.0013120756826574542
2021-09-17,-0.005219275373227306,-0.007007038373197494,-0.015581704588072731,0.002794269160010465,-0.017528260556044173
2021-09-20,-0.034951382792609786,-0.006148290734238504,-0.03211324178602026,-0.07523510680222589,-0.018574840383950075
2021-09-21,-0.0012875802305070128,0.022003549264059785,0.025237765496206377,0.0026365952611833166,0.0016990959944835904
2021-09-22,0.04510473429647566,0.02276790100029147,0.05038349410839871,0.030428228414951075,0.012822271040487054
2021-09-23,0.00661863580185007,-0.00800324448091383,-0.009491151640300344,0.04885162733064363,0.003282304786438761
2021-09-24,-0.011710673933514326,-0.001220289327330537,-0.03913907002476247,-0.007299304431002129,-0.0007011926160664927
2021-09-27,-0.049208722894880874,-0.036111913248216165,-0.057916561954651335,-0.03816527216282717,-0.01730408367623426
2021-09-28,-0.04030722274818044,-0.0323944091796875,-0.0792280426754084,-0.07753910498756755,-0.03620359539862961
2021-09-29,-0.01095846799745781,0.005385775298662576,-0.006544088089684097,-0.03235989304997988,0.0016928443205144195
2021-09-30,0.028397609126852075,0.023237344201897603,0.0027595264206334846,-0.019575837409266716,-0.0073235941888871725
2021-10-01,0.0063625372481301845,0.0236292620705274,0.020683549041225824,0.01206318623687741,0.025468084814094682
2021-10-04,-0.0622537100102748,-0.05245695079011614,0.006522873352784453,-0.04767775795518425,-0.020719507266117043
