Date,ASTS,QQQ,GOOGL,HOOD,INTU,META,NBIS,QQQM,RDDT,SGOV,SHOP,SNOW,TQQQ,ULTY,SPY
2020-08-20,-0.001988116990996547,0.013871610936519785,0.020484263854562812,0.011623124425809372,0.03062320068923996,0.024448671485306273,0.023118996719695417,0.013871610936519785,0.013703989677063433,-7.037793562658656e-05,0.03023451139056288,0.03231724548689652,0.04114007694432931,0.013871610936519785,0.0031137554847648907
2020-08-21,-0.002490001855105506,0.006929940642048438,-0.0004314152914614011,0.012074128796315753,0.0067802799888276866,-0.0074345053579266684,-0.02561828085089668,0.006929940642048438,-0.0031686033996380925,0.0,-0.01779494921185598,-0.011070725703217987,0.02087711511546897,0.006929940642048438,0.003547254728873739
2020-08-24,0.00399400504061842,0.006244597286637843,0.006080417392741122,0.008584685340089937,0.033795431525901254,0.016403676223593067,-0.016345466292818633,0.006244597286637843,-0.004641840457687896,0.0,-0.0213491099537777,-0.019583932908088908,0.01853932407185166,0.006244597286637843,0.010133104096194723
2020-08-25,-0.0014918292260053256,0.007862376009431626,0.013058625432721405,-0.0029583482438220177,0.009906669072637264,0.03474712659533408,0.0197486110588021,0.007862376009431626,0.012776811088079931,5.01237944201538e-05,0.0378957950761043,0.01701420437334633,0.02334332488914237,0.007862376009431626,0.003499448999741084
2020-08-26,0.000996038737035132,0.021338662950974197,0.02383772737726786,0.015689493711685598,0.01759661745994623,0.08222349435946508,0.013214140885749348,0.021338662950974197,0.020584432210848602,-0.00015010188853326056,0.05027041138294264,0.04372674870438664,0.0640189129482931,0.021338662950974197,0.010025521448645991
2020-08-27,0.000995047631049406,-0.003116277517699273,-0.009494214821711977,0.0038382698690242467,0.007770203305817791,-0.035174917923609716,-0.0023267349053792685,-0.003116277517699273,-0.002442616648208995,0.00020007856424109072,-0.03289177960096279,-0.005747582707460008,-0.009060269806385413,-0.003116277517699273,0.002186678958111532
2020-08-28,0.002982080687858879,0.005084559085539508,0.006699284751697121,0.0009667497628169652,0.003217444074183007,0.0015007625204730424,0.004950688128603442,0.005084559085539508,0.011846413488443508,-0.00010006292788145021,-0.010859014797839128,-0.002713353151635567,0.015453183539781756,0.005084559085539508,0.006459346688489909
2020-08-31,0.0009911029465416998,0.008033460864273811,-0.006038604824142313,0.004730054515290849,-0.00208037373399661,-0.0015665376195775904,-0.026015591733483667,0.008033460864273811,-0.001067237640404728,0.0,0.02337674394290623,0.01610100837280415,0.02314362368336953,0.008033460864273811,-0.003622585472786266
2020-09-01,0.0,0.017091726133355634,0.015679343548654634,0.005846491689719624,0.005182557826175493,0.007639748081611941,0.028591499268318943,0.017091726133355634,0.00926896409027722,-0.00013002496496794524,0.06367098351812661,0.050640974816199114,0.05193366875649663,0.017091726133355634,0.009418775342461938
2020-09-02,0.0049504193239715555,0.009469033123330695,0.03764769080962105,0.0007622876561448333,0.020162700876266593,0.023896577506993255,-0.013258314554258632,0.009469033123330695,0.04093304212599835,0.00010043529530334716,-0.05265709512778627,-0.027519186147061947,0.028219515445827348,0.009469033123330695,0.014463655327715541
2020-09-03,-0.009852160744208027,-0.050699958001066636,-0.05117059017487413,-0.029774317592551225,-0.04108102514352696,-0.03761991114638452,-0.0677072698359148,-0.050699958001066636,-0.041187012837168635,4.977597319011373e-05,-0.05480229630867628,-0.06694908113147957,-0.15355530927753291,-0.050699958001066636,-0.034414142173077256
2020-09-04,0.0,-0.013325852505960523,-0.029640827797634994,-0.004544904970277153,-0.019197139398155816,-0.028819574990795682,-0.03456729737247333,-0.013325852505960523,-0.03050252646213436,0.0,-0.04202025947152488,-0.025683026815988885,-0.04122382084003129,-0.013325852505960523,-0.008164523707332783
2020-09-08,0.004975143262281545,-0.048064181475291345,-0.03643420959511945,-0.03625689150570288,-0.036894874543928036,-0.040922410141406296,-0.04370957543972598,-0.048064181475291345,-0.023316011659072156,0.0,-0.05716227803858498,-0.022487867070788314,-0.14134416555188267,-0.048064181475291345,-0.02732308507159409
2020-09-09,0.0049504193239715555,0.029375667668499306,0.015509486740164613,0.020039411737258872,0.023034732692788218,0.009440875819235917,0.032800231246951306,0.029375667668499306,0.023159905443152384,4.9948139510425094e-05,0.03478310405923879,0.02746436744632552,0.08592329586890113,0.029375667668499306,0.01974724906138081
2020-09-10,0.002955732785520304,-0.019936626864966,-0.013689200968542203,-0.023573577221358,-0.02382602986039173,-0.02056865672980346,-0.01587920141893462,-0.019936626864966,-0.013889022768387993,-4.9945644818305546e-05,-0.01594842509673866,-0.024621197364408487,-0.05784814206203115,-0.019936626864966,-0.0173633594349768
2020-09-11,-0.007858538438882068,-0.006939476707949588,-0.006742847003540109,0.0026249856515228043,-0.016823456799830216,-0.005520301903170766,0.015699947613742715,-0.006939476707949588,0.006190224638474406,0.0,-0.021056155437531032,-0.006997267467097834,-0.021859663875592017,-0.006939476707949588,0.0005088698847974804
2020-09-14,-0.0019802432681454984,0.017415249589100235,-0.004571994996386608,0.015448462741928015,0.010507925902423665,-0.0017255922724587203,0.02081073381916787,0.017415249589100235,-0.003944979897493872,0.0,0.01895026535610711,0.021769254493526846,0.0515159510449843,0.017415249589100235,0.013171299893725452
2020-09-15,0.0009920862061036928,0.014173471346902389,0.017424097989301,0.01079893474208804,0.013068977527824321,0.02355821988010076,0.029705465655416763,0.014173471346902389,0.016423233163237017,0.0,-0.0026184569075893283,0.021603542738393378,0.04250648289095449,0.014173471346902389,0.005052334179552975
2020-09-16,0.010901848861621044,-0.01594656885296586,-0.015002022381690683,-0.002104781053065441,-0.028188712563033347,-0.032670031030801794,13.990464885944688,-0.01594656885296586,-0.005734480394401498,0.0,-0.04756889042014745,1.2372633718208266,-0.048043647414449,-0.01594656885296586,-0.003968634013322814
2020-09-17,-0.003921564960883028,-0.015622002987456418,-0.01656647604460093,-0.018383824921054392,-0.01962454431538818,-0.0330145518525462,-0.09669157666855699,-0.015622002987456418,-0.018390522325596903,0.0,-0.016290487579500912,-0.10392627948973043,-0.04605934610906137,-0.015622002987456418,-0.008795286686704706
2020-09-18,0.0,-0.012762625467004352,-0.02417550609985153,-0.001733433875366286,-0.0231099178509675,-0.008986759282807677,0.052664813929014676,-0.012762625467004352,-0.022827667923240424,0.0,0.03511882049114079,0.0547596338292875,-0.03862655308725982,-0.012762625467004352,-0.011512795296626521
2020-09-21,-0.003937004178520276,0.002398019970113907,-0.01443748499180697,-0.003502894799519596,0.02522268439545816,-0.01734462431412742,-0.040800707912779344,0.002398019970113907,-0.009253391532765942,0.0,0.029456128655014346,-0.046458307902018214,0.011847498111065446,0.002398019970113907,-0.011129546983039695
2020-09-22,0.003952565445193956,0.01857893465564664,0.02075318594908704,0.011453403137865914,0.031133704122513928,0.026596966432288704,0.02697798752959457,0.01857893465564664,0.034931274020376435,0.0,0.0284085564592782,0.027572634434362087,0.05464105576823286,0.01857893465564664,0.010184428531136103
2020-09-23,0.001968549022052013,-0.030534267502259183,-0.034545382086155096,-0.023433233036368017,-0.03892434707692505,-0.02249261557539195,-0.07008106619410759,-0.030534267502259183,-0.02478317479686265,0.0,-0.037139179819926316,-0.07556558936779845,-0.09259855477885015,-0.030534267502259183,-0.02319085542192134
2020-09-24,-0.007858538438882068,0.004656195570445609,0.009557357267805378,0.0032410894024763603,0.012002918635296345,0.0020478434338115914,0.03717433146972371,0.004656195570445609,-0.007032559538787564,0.0,-0.011101279694986976,0.04301028625864589,0.014628941223432168,0.004656195570445609,0.0026652674231917306
2020-09-25,0.0009900272108767094,0.02324875004396354,0.01138569362141384,0.016029481420091196,0.03211378853563818,0.02120005009846615,0.011837664579277263,0.02324875004396354,0.012589181112229175,4.9948139510425094e-05,0.05757148616131569,0.00996733903185909,0.07008040332756926,0.02324875004396354,0.01616716338146018
2020-09-28,0.0,0.020768975540634393,0.013619915772078883,0.01165980432477598,0.022134989287129425,0.007848565287924991,0.08790768166851182,0.020768975540634393,0.022731313591341173,0.0,0.005806920873418386,0.09349346577340345,0.05928458984426377,0.020768975540634393,0.016609448806855998
2020-09-29,0.0,-0.004509833132319341,0.0050457327741111335,-0.0111280281409184,-0.005867008162432352,0.019352208595396547,0.03208999471749996,-0.004509833132319341,0.006545138080407797,0.0,0.06125192007741642,0.03482289482519807,-0.01048411209772504,-0.004509833132319341,-0.0054460925436210506
2020-09-30,-0.003956475095091561,0.006849265144688754,-0.00028658389484370606,0.022832636284115804,0.007941003516967804,0.0004200887273340115,-0.0015404031564792975,0.006849265144688754,0.045472843370904625,0.0,-0.0026616225536120197,-0.031374231967035926,0.019787865603142052,0.006849265144688754,0.007581892443103921
2020-10-01,-0.000992976714056848,0.015872259984679893,0.015215504894113163,0.012651300619617611,0.018791498786027594,0.018060330762971644,-0.025895502691483552,0.015872259984679893,0.017629577314001832,2.619526826563856e-07,0.03075362731304976,-0.030039813888975364,0.04682988243717312,0.015872259984679893,0.006419728054946505
2020-10-02,0.003976139183357041,-0.028130607345647207,-0.02170821156120606,-0.022672058586447386,-0.03144365319442466,-0.025090968600095187,-0.06160608493519515,-0.028130607345647207,-0.016802640040762484,-5.038221942499366e-05,-0.024126767060100418,-0.06719789763901174,-0.08246364139918982,-0.028130607345647207,-0.009494168655131419
2020-10-05,0.0049504193239715555,0.02132608490174226,0.018706991399255246,0.01475391548907945,0.029419826431563934,0.018119661348279692,0.05235259029333861,0.02132608490174226,0.021947767487993097,9.011623947019487e-05,0.03551054193842473,0.056803142006981444,0.0630714986622194,0.02132608490174226,0.017733100931156986
2020-10-06,-0.006896521916752052,-0.017846834572031622,-0.021452304936438016,-0.013102447088787716,-0.01804664164229941,-0.022633736267405724,0.020547219571845465,-0.017846834572031622,-0.019367779187664524,-3.972790142037219e-05,-0.02278679503927905,0.021250025431315045,-0.053718218359406156,-0.017846834572031622,-0.01421596900730826
2020-10-07,0.00297616400776346,0.017298752959754582,0.005596065383557169,0.0044705099272726034,0.029288623566691152,-0.0020876618685321535,0.0055287480708015035,0.017298752959754582,0.003314574269507986,0.0,0.030905184339360847,0.0036719456306510967,0.05257744563064026,0.017298752959754582,0.017406576955072195
2020-10-08,-0.0004945711781123574,0.005323107171262276,0.016646904654524564,0.0064303851043696625,0.0020041210656103203,0.02185028212319451,-0.02077806645200797,0.005323107171262276,0.015156545248813602,0.0,-0.003931366652589086,-0.023617876254446113,0.014722477123696454,0.005323107171262276,0.008862380197164343
2020-10-09,-0.0004947215233119806,0.01528024712315057,0.018214479736337053,0.011007065555377116,0.02035899938071206,0.0026160660448772965,-0.0038601642937242664,0.01528024712315057,0.010899993453644452,0.0,0.025055890930074654,-0.009117791827911281,0.0444886488696683,0.01528024712315057,0.00893047821126447
2020-10-12,0.0,0.030870537361802564,0.03584355568852926,0.016763490252355018,0.026681259997127116,0.042730179255154654,0.038063285879784026,0.030870537361802564,0.02246948805459148,0.0,-0.005474438708708229,0.02508403874245002,0.09326736366131239,0.030870537361802564,0.016087529653944665
2020-10-13,0.0019801488449493476,-3.4145319706357924e-05,0.0015851746095782993,-0.0017049572101135446,-0.0038182577731090683,0.0014144587934135089,0.022908538992720384,-0.5895516762204205,-0.0002814665735992872,0.0,0.01522015212872696,0.02311759380837275,0.00012973986229414258,-3.4145319706357924e-05,-0.006526125016939166
2020-10-14,-0.0009881649204468435,-0.0083526572208239,-0.0023164498994732163,-0.004688510121401479,-0.0122716585773619,-0.015644413211993502,-0.02064029064692907,-0.008921899840307113,0.0015279392647309376,0.0,-0.0221129657034026,-0.02576021761486924,-0.02469542929455415,-0.0083526572208239,-0.0062836014644301885
2020-10-15,-0.0009890480264176382,-0.0067105608206852185,-0.005097850512077673,-0.006052977593597353,-0.009643615259267269,-0.018762417592341762,-0.009970057779588148,-0.007193458146112275,0.007369641006477412,0.0,-0.003530072098244963,-0.008964523157493964,-0.02066863760557358,-0.0067105608206852185,-0.001235675036042827
2020-10-16,-0.0010891715667584734,-0.005481135825243233,0.007862901534615885,-0.0035811377649427323,-0.0023980960826747166,-0.0029618525585309863,0.0040251735520879794,-0.005096225824483991,0.0016812897282387773,0.0,-0.010284717989762493,0.006307071669962472,-0.015336602677516908,-0.005481135825243233,-0.0006043228671714918
2020-10-19,0.010010886576842237,-0.01632521277416199,-0.024080100806524674,-0.01777117374052606,-0.01723602264143853,-0.017034656635646628,0.014620166074878371,-0.017299632824634537,-0.007003707069981324,0.0,0.001677278636501578,0.017565538643360856,-0.049689739275734834,-0.01632521277416199,-0.015203591395397398
2020-10-20,0.0,0.002149322369341844,0.01381090719736977,0.0011059548705316669,-0.0022666706043001916,0.023565470335093375,0.015071044139493672,0.0037784140254577547,0.005210048271838685,0.0,-0.011702520419335505,0.020220461617016072,0.006454216666049506,0.002149322369341844,0.00400580521046745
2020-10-21,-0.002944036722920318,-0.0007736170614330851,0.022506874868438054,-0.0038338946313400957,-0.00514154687859425,0.04174770086139579,0.0626487616318625,0.001283178216728853,0.10390628077946484,0.0,-0.032636424467269665,0.07483012574728032,-0.0025939730592718924,-0.0007736170614330851,-0.0018929982546427304
2020-10-22,-0.003937004178520276,-3.5055916952186905e-05,0.013032933961635074,0.00356827353090039,-0.0029148769231684968,-0.0021886716180119503,0.0898529215930719,-0.002734005950914553,0.03452616550984722,0.0,-0.014618210380966556,0.09785304467581524,0.0005054783137390384,-3.5055916952186905e-05,0.005485647905661306
2020-10-23,0.0009881649204468435,0.0019704991352387236,0.01638196039128137,0.004886099592724902,0.007835609171557012,0.023982671115617027,-0.09782284571675792,0.0023990242134823703,0.04985699430819901,4.9683679121059754e-05,0.019015568943568262,-0.10784613733167125,0.0058492363299171846,0.0019704991352387236,0.003395082662305704
2020-10-26,-0.0019743788289953157,-0.014996141916119532,-0.0298166993933785,-0.01508338197911141,-0.01892827767176064,-0.026967326981129247,-0.04650180597011555,-0.01555573217827455,-0.032922640836343664,0.0,0.011527729319536162,-0.05153740438573484,-0.045585100295957526,-0.014996141916119532,-0.018479678226150265
2020-10-27,0.0,0.007808430191222238,0.00920917214050787,0.009223503107309794,0.0066443543538134975,0.02230157537590527,0.058294301420526606,0.00790080247754732,0.011425016295971036,0.0,0.043196388868411706,0.06117979896322301,0.023617709246320118,0.007808430191222238,-0.003447781002567929
2020-10-28,0.008902092546407614,-0.03898659708557273,-0.0550886702349751,-0.038759380308238556,-0.03560717246598699,-0.05513779058898005,0.016243933005153588,-0.03790171493475003,-0.019010701715460154,0.0,-0.05187972711188715,0.02125431518252152,-0.11734878474501398,-0.03898659708557273,-0.03417858856407052
2020-10-29,-0.01470584522894025,0.017486354856116382,0.03050044339896396,0.013887451177211796,0.022291195274419362,0.049165009678264315,-0.02236238084215414,0.01629514902745921,0.010074980759220864,0.0,-0.04841679526484266,-0.024078687049654546,0.050865872892732034,0.017486354856116382,0.010163009690720592
2020-10-30,0.0,-0.02536287130981385,0.03804397445875907,-0.008224987232799963,-0.03356748437563806,-0.06309879481369651,-0.05746943545768557,-0.023345968011124985,-0.008194965270137966,0.0,-0.052784010662723424,-0.059650971562686395,-0.06955560273382755,-0.02536287130981385,-0.010424523262117735
2020-11-02,-0.000497523815524703,0.0022272764658974875,0.005080167097937016,0.009908266506150287,0.005529175254498586,-0.006651196850399166,0.009249404177661846,0.0003607930634623724,0.01798092195207346,5.0117776775326917e-05,-0.011281228472432625,0.008839258528568594,0.0003406000778727325,0.0022272764658974875,0.011208142913669228
2020-11-03,-0.006470934152705277,0.017297503557980987,0.013137703438829584,0.02484680468070466,0.02626236115984204,0.015075169803027144,0.03616908051397738,0.02282235917261488,0.011021514446909686,-5.002795628550327e-05,0.02921339582890181,0.0392499279346914,0.05030214325572668,0.017297503557980987,0.017656020452752497
2020-11-04,0.0,0.044638597775227495,0.06088146661305083,0.029238568654807118,0.05626239898712471,0.08322654884923164,0.013246802374158095,0.038428769534471385,0.04356183164331773,0.0,0.05763923005429983,0.006790519002556117,0.13517000710882332,0.044638597775227495,0.022349299968689396
2020-11-05,0.0,0.026071052542795403,0.009536907763584734,0.006118264688173891,0.023207078369217093,0.025401770265279344,0.0034237647822767947,0.026572666555303437,0.005541954815896366,0.0,0.04066268186550337,-0.0026524656031132743,0.07717036615055162,0.026071052542795403,0.019502709417041464
2020-11-06,0.0030060809640863884,0.0007469639178103726,-0.00157160947790691,0.010014710239017566,0.003704008213893717,-0.004309728576026628,0.01946186554120466,0.0006615533778193683,0.039908761905090184,0.0,0.008200660507553081,0.006800686155667313,0.0033799363972664143,0.0007469639178103726,-0.00022854147477846531
2020-11-09,0.001997952410795145,-0.020433421340373847,0.0009602388035745424,-0.002921426934685667,0.022369931762142636,-0.04989614621458416,-0.08007973388449496,-0.02066111081274491,-0.03359093203444563,5.003045920703997e-05,-0.1362679221413352,-0.09494341004569573,-0.06103048844881365,-0.020433421340373847,0.012565662426744284
2020-11-10,0.003988032195209046,-0.01791477061980229,-0.013454935209022412,-0.01610136830892872,-0.0496473714872977,-0.02274269793351469,-0.02139064291461501,-0.01842203888719407,-0.03291170473713534,-5.002795628550327e-05,-0.01865727561985875,-0.017344912131539103,-0.05395302355536824,-0.01791477061980229,-0.0014663152150504732
2020-11-11,0.0,0.02236966240254712,0.005472760310341496,0.025670130371062472,0.029626707127001328,0.014866282080119309,0.030649717895642636,0.02401201449569146,0.009298506161171005,0.0,0.06934165202893094,0.021554658812481753,0.06721645718698355,0.02236966240254712,0.007428554620784178
2020-11-12,0.003972190969736333,-0.004693853424049821,-0.0025240757999378527,-0.012770696006511928,-0.008200844060248236,-0.005063890455620279,-0.024677262500551356,-0.00579293545101589,0.01056901853282688,0.0,-0.02257227175329468,-0.02234586204840061,-0.01463078378003313,-0.004693853424049821,-0.009701188316398879
2020-11-13,0.0,0.008772915353778776,0.016892006749545052,0.013779571366691279,0.021286599397104755,0.006798154393054867,0.0013776531968783257,0.009542246419041778,0.0152158787314991,0.0,-0.008101101589613746,-0.0024641083313063916,0.026231876705522517,0.008772915353778776,0.013844695562355458
2020-11-16,-0.0024727615607545994,0.0078026098503871655,0.0009988359040451478,0.009700108851800726,0.0003084703148175105,0.00725770371373291,0.026910436581574215,0.004349703900703217,-0.010988061401285387,0.0,0.0010017993838991046,0.030025566269706427,0.023012431452617443,0.0078026098503871655,0.01248231261398458
2020-11-17,0.0004957971662871152,-0.003172019089353051,-0.006972847212920463,-0.003206894994057241,0.004732938546185617,-0.014195552193043581,0.02911869266957612,-8.334510561114339e-05,0.004037366068267323,0.0,-0.005656933700740385,0.025552997807807065,-0.009226816677529559,-0.003172019089353051,-0.005378059135781266
2020-11-18,0.006937531592233537,-0.007390699752983787,-0.011931978243675423,0.0029895385874993963,-0.011177833445760621,-0.011018146103886739,0.040865540299480196,-0.004264519049482551,0.005331763060368644,5.003045920703997e-05,0.019047693773824204,0.050437486704004275,-0.023180095294649594,-0.007390699752983787,-0.012035075614583168
2020-11-19,-0.004921278689546393,0.007824883458721565,0.010300939613390403,0.011680978299913214,0.018887307835817824,0.003566396176408082,0.016220949203944013,0.004868351424991646,0.02435569039326535,-5.002795628550327e-05,0.03794170573322275,0.013280077307134874,0.024773942699490847,0.007824883458721565,0.004210308535140372
2020-11-20,0.004945617451316053,-0.006840263923667433,-0.012618256327676991,-0.004228427921390443,-0.03804256134769257,-0.011870623826082838,0.00515668068451669,-0.006160004243762174,0.0074945808131055,0.0,0.02248720924066072,0.007575757575757569,-0.020304274038719705,-0.006840263923667433,-0.006847521477885032
2020-11-23,-0.004232305304944894,3.430862545905633e-05,-0.0050795194356285656,0.013075316718049512,-0.012539781223723456,-0.004708901528231335,0.03275219229730131,-0.0007538511315344776,0.014893248714394902,5.003045920703997e-05,-0.008598784958829486,0.030639074798813448,0.00020797531291139038,3.430862545905633e-05,0.005994122094695076
2020-11-24,-0.0016802654263212702,0.014050252944380004,0.021035534867652528,0.016267558551050554,0.005446532638500923,0.03162842196942073,0.032271530674151006,0.014585164702910935,0.01214093140878969,0.0,-0.008948877116386034,0.028998768499090666,0.040886765223085986,0.014050252944380004,0.016113953557395755
2020-11-25,0.0019801488449493476,0.0061464492305065566,0.00013027608347804254,0.01527878806452021,0.015266949669556773,-0.004802868956273576,0.07970597660022194,0.005609634076104264,0.027231199344647905,-9.970667727410287e-05,0.04970967940345483,0.0741580377792681,0.018841824342101576,0.0061464492305065566,-0.0015418112610910972
2020-11-27,0.0,0.009214108123870135,0.012975182549838316,0.00486424772854277,0.010756254436705026,0.008055438088767408,0.07426517217532713,0.008470508635134433,0.006562262861381951,9.971661968699586e-05,0.014585289753771047,0.08504395903099082,0.02731496748314699,0.009214108123870135,0.0027851266800120733
2020-11-30,0.0004940824602235327,0.002040201566995803,-0.018253684310440277,0.014022633580263344,-0.006266473205951195,-0.0030236557572062006,-0.008997024148043486,0.0021180586822813208,-0.024648749876896248,0.0,0.05412850918468015,-0.008972329238612464,0.00515232365101137,0.002040201566995803,-0.004427076086751636
