Date,SMCI,SNOW,PLTR,NET,PATH
2021-06-09,-0.014653976026154258,-0.013223125281774384,-0.008613580463554538,0.0038984014132310563,-0.09592106467799133
2021-06-10,0.002754059583500945,0.007246704929878112,-0.0012412365143074089,0.037057628637157114,0.07742686313070335
2021-06-11,0.006591576274201927,-0.03295818668674355,0.021955289977048542,0.005670255401467594,-0.03417531839814658
2021-06-14,-0.011186873069720216,0.014962555084797824,0.0133765675997366,0.017446802017536678,-0.023776181094296356
2021-06-15,-0.0016556406847876293,-0.011425034074525997,-0.023600006103515647,-0.02342114050674049,0.002865285666160844
2021-06-16,-0.01160863873931528,-0.010645819498913078,0.015977033678260533,0.01456103413418841,-0.003285762241908463
2021-06-17,-0.010346739689246487,0.028010394171760877,0.026209739753038308,0.06257914912929818,0.0032965940662181836
2021-06-18,-0.03192989968364912,0.015761801557561128,-0.0031434153755528493,0.009832136654735146,-0.0035714285714285587
2021-06-21,0.019556307632609293,-0.004450684192126686,0.0019708015532748924,-0.005900850435880178,-0.0061648789272513715
2021-06-22,-0.02605212691485681,0.0040275485401766176,-0.0007868000670198105,0.014740777965753571,0.007645683520342672
2021-06-23,0.0094062508278423,-0.001163276882116815,0.034252002059035336,0.011406826288645755,-0.008589813704053095
2021-06-24,0.029994154093106795,0.009036144578313143,0.009897229705033928,0.00800078897384049,-0.0028880425738944115
2021-06-25,0.01809446728006603,-0.016557228505907906,0.009423294139824234,0.0025819703916454273,0.010427133374185438
2021-06-28,-0.013329657410186324,0.0023473302830987475,0.022404722133569477,0.011446057035038537,0.02164257143303927
2021-06-29,-0.003940314964835823,-0.00755034978403768,-0.027392257961595945,0.014711406498727486,-0.03338941209563029
2021-06-30,-0.005933921068697279,-0.016273392800396858,-0.010138886929175084,-0.016356897408820736,-0.01407839186097537
2021-07-01,0.007959100978946143,-0.02088504130695501,-0.06221552575962541,-0.013699896054541805,-0.0080966148871916
2021-07-02,-0.0014100717528310325,0.0020697169721819453,-0.011326811774853507,0.015614496244355847,-0.01231810975798242
2021-07-06,-0.022874852797900358,0.007629394354595531,0.009819957687141612,0.027447686797297033,-0.027047377448771837
2021-07-07,-0.00924857355406028,0.040577271802594295,-0.07252839924608723,-0.0053245371287043985,0.028725878152147777
2021-07-08,-0.014002292657556259,0.006231168047267532,0.008300591486408715,0.003968623084738443,0.026572536058366847
2021-07-09,0.022485199003325684,0.07666794625906981,0.009098829831692967,0.001746667066909513,0.001608666492686428
2021-07-12,-0.028067164222864815,-0.009017005320560822,-0.014598546123766543,-0.015508877878998906,-0.03051535119110016
2021-07-13,-0.019053257487028352,-0.009136532852962786,-0.02178649165046731,-0.00717744828325817,-0.030722904648311955
2021-07-14,0.045523476016900544,-0.04565037432528496,-0.03964370898669578,-0.01999816768464746,-0.03682409741157733
2021-07-15,0.0029027549077029757,-0.006098017450994253,-0.0041744042123035285,-0.016382440404947074,-0.038877234750088085
2021-07-16,-0.011866827866612528,-0.0007171022939491678,-0.004657590932427014,-9.734593371168998e-05,-0.003692534641522194
2021-07-19,0.023140010366389463,0.00582087318572988,0.007955080468777576,0.02785888251446278,0.013645511291529466
2021-07-20,-0.002862865839075024,0.01581572163342826,0.02971213381829929,0.020470088427085864,0.03506732050127548
2021-07-21,0.008613256113916945,0.011823463180213434,0.015329132006754342,0.017087633104345246,0.00834939736602136
2021-07-22,-0.020210674338410506,0.030852296091843145,-0.019982271482783975,0.03880569877892759,-0.008757949741119986
2021-07-23,0.019755979062941575,-0.008903757852311345,-0.011780708313412935,0.030500143474466723,0.023132508059582113
2021-07-26,0.005128241006813861,0.014645833340533043,0.014672155096744355,-0.004350004402324692,-0.020411356022786653
2021-07-27,-0.008786886708265995,-0.02276784001158938,-0.02033433676710683,-0.010794158314016977,-0.04103217797143455
2021-07-28,0.021161029627377648,0.02543015403547,0.04059036662266635,0.03706589360050594,0.05398628519780191
2021-07-29,0.04592545263475567,-0.004083663668535742,-0.01684393482988622,0.005344462544037087,-0.00015861300368924525
2021-07-30,0.018473897633208836,-0.009468457662180185,-0.02119031624149481,-0.014619172233186317,-0.007771576045975781
2021-08-02,-0.015247069093505483,0.009671862533540132,0.017964132355767992,-0.00033719056270309355,-0.046195702380203985
2021-08-03,0.01121197403516061,0.060717796073334496,0.0063348139018957195,0.008263794478425845,0.014747797806590635
2021-08-04,-0.0021119681088095366,-0.03939135562588647,0.002697817741001085,0.003596222349027789,0.023947164016675293
2021-08-05,0.021164001140624666,0.013242108431233302,0.009865525929593,0.01216665903727221,0.04177413448210676
2021-08-06,0.009067379995309377,0.0017690919138937389,-0.031083514596383144,-0.021735545937328515,-0.023687800764002565
2021-08-09,-0.0012836652238312762,0.009081695667786382,0.05087078945353318,0.03879818736064489,0.02283537258720858
2021-08-10,-0.008483288298373526,-0.019678606305803537,-0.0004361198756538398,0.016527593862784684,0.0051163074582121215
2021-08-11,0.0064816842674217945,0.005027523523295496,-0.02486909655003744,-0.051486403296589156,-0.0049359815793023065
2021-08-12,-0.012622366094986126,0.03773517905666868,0.11364648612196948,0.027056559641240874,-0.036583483680062145
2021-08-13,-0.05296108353128459,0.01830372452395701,0.000401776983811164,-0.003927050182039982,-0.0024135401801470557
2021-08-16,0.020936631627675117,-0.032073188591877355,-0.01606424195414846,-0.01125258929430828,-0.03177421323714713
2021-08-17,-0.013221808853280614,-0.014778372007280383,-0.02163268108757177,-0.004485802690214036,-0.0018324273294754168
2021-08-18,-0.025977584611864057,0.007194244604316502,0.054651706750828755,-0.024282344139180956,0.01051403683856833
2021-08-19,-0.02414372958808675,-0.001964242117745485,-0.044303829462514766,0.010433603160173055,-0.00297275487107862
2021-08-20,0.025316403602589688,-0.04573268284500476,-0.00620859352142511,0.015319488237139689,0.006460152336402514
2021-08-23,0.008136937360734287,0.036636998993962555,0.033735920792205,0.035178403241996614,-0.009381167060075635
2021-08-24,-0.012246009225929888,0.01783386135234255,0.011281252622412197,-0.0012884817339037236,0.031068330108787068
2021-08-25,0.0028176924185379093,0.00849420581409932,-0.02988047763352597,-0.006289298503544871,0.04608438176550167
2021-08-26,-0.017420633878563185,0.07576825225569372,0.021355254604406015,-0.018987312386010258,-0.016481819547186305
2021-08-27,0.02173290696609742,-0.02473307367166666,0.033775561596046666,0.022084351821730852,0.017541155416565646
2021-08-30,-0.006437168262529713,0.00047030550688997863,0.001944813154014291,-0.0012138992170377394,-0.0064644937825778515
2021-08-31,0.029295800830892116,0.02182306485412977,0.022515524788534913,-0.02171447370714774,-0.02091405460873319
2021-09-01,0.027367242318553364,-0.010941406351446359,-0.005315086895877785,0.05068745117493889,-0.01835442774381002
2021-09-02,0.007991468247554145,0.01950045129560829,0.01183204034027674,0.013794734286460386,-0.007898157176592813
2021-09-03,0.004228338468195814,0.010133875991779062,0.004903778183485974,0.014229078783686733,0.02956945113540077
2021-09-07,-0.03368421647026931,0.008032226562499911,0.0022523038538180273,0.006439714214724557,-0.014360105140450607
2021-09-08,-0.01062092458103392,0.017952625826296087,-0.041947595776401614,-0.023613696925205208,-0.09622155635009078
2021-09-09,0.004128848150132924,0.005878639048434886,0.021501143029748038,-0.001482250139398067,-0.03631530928882487
2021-09-10,0.003015328393162653,-0.004469146077212716,0.005740586708633755,-0.003984643451426351,0.017279386035712108
2021-09-13,0.01475816901303828,-0.0002825275804496652,-0.017123316255015397,-0.021807392026085948,0.003614036183375413
2021-09-14,-0.028548328819347768,0.0025121298863342023,0.01664732119418777,0.01651968916120583,0.006301736916666911
2021-09-15,0.010257815280799498,0.015129167023541612,0.03122618764954721,0.014121180856431437,-0.04168899699055939
2021-09-16,-0.00027446924387286575,-0.0017279609411143815,0.057237785872505276,0.03842864507297805,0.00634802359727793
2021-09-17,0.022508926626172876,-0.002225523136601959,0.002794269160010465,-0.015581704588072731,0.007050041607800761
2021-09-20,-0.02496642618285383,-0.039436124380879845,-0.07523510680222589,-0.03211324178602026,-0.044030940372091876
2021-09-21,0.009636587589419987,0.013545269101314483,0.0026365952611833166,0.025237765496206377,0.02832918169192311
2021-09-22,0.029179130761113115,0.0026728493564622813,0.030428228414951075,0.05038349410839871,-0.0067466380478586885
2021-09-23,-0.0063592818963664755,0.020278680287799444,0.04885162733064363,-0.009491151640300344,0.015094325227557492
2021-09-24,-0.005333328247070335,-0.015645408333738287,-0.007299304431002129,-0.03913907002476247,-0.020446068582159915
2021-09-27,0.015549621297976213,-0.016652412529921445,-0.03816527216282717,-0.057916561954651335,0.0333965521072801
2021-09-28,-0.015311532762035118,-0.04241649000402259,-0.07753910498756755,-0.0792280426754084,-0.038744044175960224
2021-09-29,-0.016085775461857743,-0.014094000694735764,-0.03235989304997988,-0.006544088089684097,-0.0066857399106536874
2021-09-30,-0.003542237377068269,0.029373741461465874,-0.019575837409266716,0.0027595264206334846,0.011730780968299381
2021-10-01,0.021328911365270597,0.00426547821367973,0.01206318623687741,0.020683549041225824,-0.008553521340406767
2021-10-04,-0.012583649974705957,-0.029764284566668353,-0.04767775795518425,0.006522873352784453,-0.015529167478155248
2021-10-05,0.010845976747852815,0.019003686177218704,0.0017263274944756546,0.08519824328136338,-0.0005842021458285496
2021-10-06,-0.020386259850035504,0.031104290581656313,0.015941441354081265,0.06250502693220694,0.0
2021-10-07,0.021358179004306033,0.033686431239150494,0.006361306998117211,0.026079104195663838,0.01948558078617557
2021-10-08,-0.011260068390976263,-0.0204030589856512,-0.009692353420696853,0.020011726042993283,-0.017966334713147458
2021-10-11,0.002982624211523399,-0.01189710576504055,0.0012766249636386728,0.03300873900522672,-0.06422730962355738
2021-10-12,-0.030008063305001165,0.010168158460887256,0.006799823320996268,0.04623274396213839,0.00020795177105714657
2021-10-13,-0.0022296921097870737,0.04764492728890124,0.01857317926508384,0.0562474499605945,0.03950928508734175
2021-10-14,0.004469282895504412,0.01302421514161467,0.009117332298163916,0.03669325956385294,0.026205191330450184
2021-10-15,-0.01446052458585545,0.004365928665389873,-0.014373732073371004,0.014581338818422385,-0.025536015167177073
2021-10-18,-0.013261831976385752,0.012920818610663076,0.010833342870076423,0.07800108319292964,0.0
2021-10-19,0.0077208894969762465,0.005504869553342173,0.017724662041175954,-0.043591329847708415,0.03460691106520852
2021-10-20,0.003121497339068746,-0.01651258466126515,-0.019036096012019166,0.014807088713235439,-0.0003867064441535062
2021-10-21,0.0005657298424177615,0.02370329750222222,0.023121444639440547,0.03733259142597789,-0.014506769611841608
2021-10-22,-0.001979069719943438,-0.006636424776152339,-0.014124308788189377,-0.003571395035628422,-0.0029440927111431536
2021-10-25,0.0008498643074079659,0.005062102616052888,0.04011459394164252,0.044444429486222736,0.0702755855992172
2021-10-26,0.003396570605506355,0.0021668820918741005,0.004329028375132715,-0.021382202489065194,-0.01600145206871728
2021-10-27,-0.0039492742121628455,0.014200607783480645,-0.01802511691105191,-0.036199863464461246,-0.04317759576244884
2021-10-28,0.0036816799253103216,0.0025928950753633107,0.023144450760834934,0.030226752531558265,0.0
2021-10-29,-0.0014108002677231113,0.016781598672099607,0.009360365711048368,0.05797336588983781,-0.018362935181219786
2021-11-01,0.035603256936538985,0.010993710967379888,0.026275128563630012,-0.0023624009397257284,0.050348234413868154
2021-11-02,0.011186938122539125,0.005339232391610382,-0.024096363046584468,-0.009729226001712554,-0.0013262541955888496
2021-11-03,0.12978944860783437,-0.018073628448586287,0.007716078794396619,0.012891880486961327,0.03130338748886374
2021-11-04,0.12180564927355508,0.010335826428840234,0.013399634872728772,0.03202458321227852,0.057946977112097287
2021-11-05,-0.008303179499799196,0.02245012207800756,-0.017755924652305133,-0.01904620767220644,-0.023821926132308824
2021-11-08,-0.03306135802977195,0.016255546578375357,0.028846153846153744,0.06458484156919386,0.006412551020047674
2021-11-09,-0.0044404929166287355,0.01610336644940058,-0.09345794392523366,-0.02571425664992555,0.017345124641350962
2021-11-10,-0.02274759853375774,-0.04146542375523199,-0.07134018730871461,-0.04516131582366212,-0.025574134175539887
2021-11-11,0.011182168771192158,0.022322001705732175,0.020870306563091745,0.004606848350084958,0.02570973905658258
2021-11-12,-0.013992388039319126,0.04702818622385285,-0.006959541061549501,0.04330989624940562,-0.06527415056918673
2021-11-15,-0.013733106742001677,0.018628750859071896,0.025405165380828487,0.008986186980085353,-0.0029795129448588753
2021-11-16,0.02135066310132494,0.020802647161462184,-0.011960729964569428,0.026960270575398182,0.04501307071724714
2021-11-17,-0.03431038902587624,-0.009679301566724363,-0.027669667655414898,-0.001743861622192644,-0.01161754275273319
2021-11-18,0.008470535278320312,-0.0014321792065797867,-0.04401955452171813,0.0257318076945936,-0.02531641465635681
2021-11-19,-0.015865572410997175,-0.013285355601242332,-0.0041860536087391376,-0.028584610880861616,-0.024675357948109045
2021-11-22,-0.00023706200477136008,-0.09228612266907066,-0.03549744205036509,-0.1165181819568718,-0.06981164523968297
2021-11-23,-0.00924828889298468,-0.03480723797135776,-0.0029055431985840485,-0.009654079277123806,-0.021063447072676267
2021-11-24,0.004308311632372996,0.034316086317214056,0.025255000189901233,0.06899542872612363,0.026948003850238544
2021-11-26,-0.03646326842544878,0.02037376477486763,-0.003789669417007313,0.013830466264656227,0.010374253928319588
2021-11-29,0.004946816678708554,0.006012114283194148,0.001901997473738204,-0.045122921245370984,-0.003623847334688457
2021-11-30,0.018951430094772403,-0.06752016274256967,-0.01993355872696656,-0.01491439059785804,-0.02505559984667216
2021-12-01,0.024879267476744626,-0.08569746999717842,-0.06150123395760443,-0.12765617338536217,-0.08953367243159005
2021-12-02,0.009662948168486896,0.158456587714781,0.015995943586963213,0.013153817154907266,-0.015023898083933118
2021-12-03,0.00910364964088628,-0.04210617708208486,-0.036058962547675266,-0.040151426770650644,0.024266217378145383
2021-12-06,-0.012259998579305376,-0.009996759977659364,-0.009483683325451353,-0.07514559344066052,0.018953072165431184
2021-12-07,0.027634667691959658,0.06319146551096577,0.03510637628702917,0.05795922145772736,0.04030114483998415
2021-12-08,-0.003418383419889537,0.01935305926853914,0.01849951836014263,0.02681601562499991,0.015538517440385258
2021-12-09,-0.029499241400411713,-0.0241978812914998,-0.03077702420504369,-0.06382451593955674,-0.013833574933496684
2021-12-10,0.01013200322280805,0.027454839779339713,-0.014055104803897489,-0.0647137244886401,-0.06376195640056348
2021-12-13,-0.02239332646014547,-0.04668135714938648,-0.02851113517955406,0.032388974872853415,-0.012485794474153322
2021-12-14,-0.006680953956485491,-0.00935265328570345,0.013043466092057088,-0.08984347299847673,-0.017931006420617845
2021-12-15,0.01801580767255362,0.027780918610421423,0.01180264098212902,0.05340911402846826,-0.01334268910432479
2021-12-16,-0.018404924542037127,-0.09812950466482617,-0.027571603443017012,-0.05163615805098354,-0.055516015845247235
2021-12-17,-0.015865381529345246,0.022616700527611,0.039258413705786976,0.020626384480305626,0.037678973832097507
2021-12-20,0.008304817057120273,-0.00379134985994678,-0.05771250851477083,-0.020060903645942596,0.00363102653583125
2021-12-21,0.032703545540896606,0.07173709328716527,0.0523385624707684,0.09439682315457909,0.04751570825386042
2021-12-22,-0.000938350201601601,0.009244120149909607,-0.001058225299859883,-0.05216848392921969,0.016808646951571138
2021-12-23,0.003052362521650309,-0.024797555798548587,0.0026483658173610536,0.0033623764496464315,0.005434820636233795
2021-12-27,0.04775280992937514,0.007931931172296292,0.0005282741004024594,0.012165790900906526,-0.0042793341188401834
2021-12-28,-0.013181415878294467,-0.03355208354285866,-0.019535418627262935,-0.04325615128846383,-0.007464329861823549
2021-12-29,0.031242928948345794,0.011846666076972268,-0.021540098282379683,0.0027834980543406385,-0.013673707251897538
2021-12-30,-0.019099867501028767,-0.010400588771790065,0.02861862716457031,-0.0007502333175251064,0.026340097546253993
2021-12-31,-0.01633839643759527,-0.0055191992950218705,-0.02568225981108374,-0.012762740144076412,-0.029040908464780912
2022-01-03,0.03799768318982477,-0.01989665013837638,0.017572851085188246,-0.0406083371702709,0.017157381067550936
2022-01-04,0.03331881498957845,-0.04963709075507039,-0.019427986886747073,-0.08877619096804534,-0.03145651440659114
2022-01-05,-0.03775995792018494,-0.059138604044940424,-0.06659333994169625,-0.07837510619332833,-0.10331849919814151
2022-01-06,-0.005731822606056092,0.0007410692367757488,-0.012971658327264102,-0.018027334475978263,0.03963260358805831
2022-01-07,-0.022616459275994205,0.008717884714451785,-0.01075270654939553,0.028450586874522843,-0.010350917472719323
2022-01-10,0.0022686544689529686,0.010177584039941623,-0.003623156272787309,0.035046728971962704,-0.009693904610188042
2022-01-11,0.01652330252779799,-0.004822851781028703,0.023636326645359862,0.03060947530156599,0.06749095704485764
2022-01-12,-0.0015586660451821777,0.01948426942219994,-0.010065132175086755,-0.0014893829494861954,-0.040781821494070836
2022-01-13,0.010035592638162116,-0.05007489792698272,-0.04246406182000084,-0.13152581998083313,-0.05383646263266506
2022-01-14,0.006182458814228298,-0.007437665735882004,0.0,0.013234971854564792,-0.023398060458234338
2022-01-18,0.013166543925835716,-0.006595544342908877,-0.06495939706339793,-0.06640745439536877,-0.03321538894385856
2022-01-19,-0.08706951298268406,-0.017797536316534135,-0.027388098870988475,0.007369459165300407,-0.0070402706791569125
2022-01-20,0.0035586870563661943,-0.011643575075554136,0.004120842322335783,-0.009647964754656124,0.0017016839519918836
2022-01-21,-0.03049649795236209,-0.04193071907380941,-0.07455541457729686,-0.05202869521268372,-0.01670442122552873
2022-01-24,-0.0017068933842765421,0.03715055513569232,-0.009608286548899336,0.05341609897827282,0.05067671060836232
2022-01-25,-0.0363947079692607,-0.050702729096283816,-0.02537307526810706,-0.09112350033484928,-0.03261173983744936
2022-01-26,-0.011153336146813686,-0.03921340340687529,-0.023736631673538455,-0.05555554555661102,-0.03399435662535666
2022-01-27,-0.004870559675540509,-0.03310946140153448,-0.0368627660414752,0.0033720075445917708,-0.03665689313589382
2022-01-28,0.03426066410322681,0.035959476168118565,0.03501631225782953,0.047796914890748,0.017656068736551234
2022-01-31,0.00921548705384101,0.08827701659381249,0.07867820590076047,0.1451651363316968,0.09273103337785904
2022-02-01,0.029121428722730824,0.02848864096781978,0.0357403187275549,0.06255185356691206,0.016698621153452553
2022-02-02,0.05059951122476947,-0.054553180341070706,-0.061971839877542845,-0.02567604457270589,-0.06381257325882794
2022-02-03,-0.10271628472348071,-0.044803895438959795,-0.06531530822010001,-0.03146291877385998,-0.040552195250180834
2022-02-04,-0.028237105366759163,0.07593846372235835,0.039357411937750664,0.06755636801053244,0.058752969083114115
2022-02-07,-0.004973773643774271,0.06336138525807944,0.003091187260443773,0.037891229190880615,0.003963742663025904
2022-02-08,0.012891287780185667,0.0010914673814046427,0.013097078758806724,0.02670402101866176,0.029046887213405537
2022-02-09,0.003896131240451739,0.04916354534996592,0.05475287360573167,0.04410693447164604,0.028226876731131778
2022-02-10,-0.0020698310435793843,0.010294157579476604,-0.022350358219190958,0.010016562584560518,-0.017324134273681957
2022-02-11,-0.013222742226500661,-0.05599300482262315,-0.031710935978565113,-0.09520525183417006,0.013289983527584148
2022-02-14,0.00026272399428672877,-0.008716665658731415,0.00990099872870065,0.0060998799162947925,-0.003211962792407319
2022-02-15,0.04360392203893926,0.03046747146779971,0.06862743828842643,0.09274347425115415,0.04403864972424887
2022-02-16,0.0007551021755320964,0.015666707356770893,-0.014114312504467152,-0.029128744298209774,-0.025463005433883024
2022-02-17,-0.022887343685472628,-0.06045294614303698,-0.1574802982973057,-0.07304224003224247,-0.03483768055126557
2022-02-18,0.00797938197853787,-0.043698511313985944,-0.06372132292529253,-0.07648583950240562,0.037735878578925686
2022-02-22,0.0005107491104661133,-0.021879645230492573,-0.049001895925231964,-0.011891095827564091,-0.09433469720903886
2022-02-23,-0.0038284498599580052,-0.056576271437550285,-0.00477091977523858,-0.0357859906989525,-0.06633688827908979
2022-02-24,0.004099357809222326,0.06824205320493149,0.13422814741774625,0.18655574336232617,0.009660373070020656
2022-02-25,0.02500645324096884,-0.0016674017030227084,-0.030431078529074673,0.008211841780798368,0.012037017632142266
2022-02-28,-0.021906968683302774,-0.013955940829293745,0.03312991330377302,0.06543426142159214,0.05855437985169787
2022-03-01,0.015525607090540738,-0.009297602900904534,0.02784809393104215,0.01056522398453108,-0.02189565950963057
2022-03-02,0.056892229962427265,0.005699304631960445,-0.009852207106110566,0.018274555869053577,-0.0005891150902566089
2022-03-03,-0.001422822373918553,-0.15365143297374195,-0.059701512601746054,-0.1318864995765623,-0.07869142505980631
2022-03-04,-0.012823533901242468,-0.06414610348145189,-0.0335097098172612,-0.029711503248948334,-0.094689730331047
2022-03-07,-0.02718304409762895,-0.07941805094783538,0.013686096533594094,-0.08671092738534436,-0.039222570068105145
2022-03-08,0.000989047956445166,-0.007202069376416764,-0.006300602789141241,-0.00010853011971589943,0.015814648647658913
2022-03-09,0.027667982327340024,0.08324198579111375,0.05525359228125026,0.06782419855136723,0.05684285471107153
2022-03-10,-0.010096110200739306,-0.04678161287960614,0.018884143710947487,-0.008841491189949036,-0.025351139348379403
2022-03-11,0.009956262523054482,-0.08809708060080068,-0.04043804101635173,-0.09033115624793675,-0.07873467902977171
2022-03-14,-0.025727308529927884,-0.07576764387362822,-0.07813874596101356,-0.05139762732024922,-0.06295305899143533
2022-03-15,0.03208294989444149,0.024167908721420606,0.025714329310825956,0.021150174689194667,0.013436479270436008
2022-03-16,0.022238147199237446,0.1584494539876653,0.09470747082040076,0.10728416289014309,0.11771797416734153
2022-03-17,-0.018947444738478536,0.05565108152762499,0.044953327793555875,0.11717101163715138,0.02839687002851843
2022-03-18,0.02265147169759829,0.0670337543253936,0.04058441658972245,0.03320476775809622,0.044739557916463335
2022-03-21,0.002331487984293057,-0.04433477501554639,-0.017940682348782322,-0.04907137262703176,-0.014720596711064737
2022-03-22,-0.0009303815496065626,0.05629903472056941,0.0540111435213928,0.09966494941371629,0.05297111801455445
2022-03-23,-0.014202530667456581,-0.012091043472286067,-0.006782226788487833,0.02376802814759027,-0.024830714352801486
2022-03-24,0.004015049763822498,0.02398308899978252,0.015933234695336473,0.04081982482561841,-0.008597891231803434
2022-03-25,-0.012232426879078884,-0.034099439802580456,-0.03136669645444701,-0.02255087956527846,-0.03935958382899163
2022-03-28,-0.0030959780448222007,0.07315409676381224,0.03469543562069832,0.0555880772260815,0.02187503766682508
2022-03-29,0.014811341753280027,0.016024413027586615,0.058122185434934526,0.029616768524844295,0.0669384741055552
2022-03-30,-0.06826746477769718,-0.033546098166468696,-0.022535190079046807,-0.043224139070209056,-0.07515919527623849
2022-03-31,-0.03815058741748645,-0.010793074935455005,-0.010806957562523922,-0.037781386816614915,-0.25654271790866323
2022-04-01,-0.003940075333258353,0.024789388359181652,0.007283349220959856,0.03174605805045183,0.027327473294027183
2022-04-04,-0.0047468685713201175,0.0273412471176544,0.057845278029508895,0.027530376727764372,0.027502281422837394
2022-04-05,-0.03550604849752381,-0.05861625685065752,-0.05058098190906557,-0.05090621754764324,-0.03203165512326045
2022-04-06,-0.028846158254781318,-0.06605310776297368,-0.06407489714358416,-0.08975427572950545,-0.036718018384039874
2022-04-07,0.0014143920511855423,0.008439853721672552,-0.012307680570162294,0.024901974143290317,-0.008000003590303284
2022-04-08,-0.002542390689121321,-0.02590241452424369,-0.01090345340023513,-0.02305094297985033,-0.05407966763635619
2022-04-11,-0.0033984270315224885,0.0009119825513392854,-0.0031496033428162207,-0.0011842694487882444,0.014543580762868658
2022-04-12,-0.010230182666976284,0.011557107736139605,-0.015797773434098383,0.03903683694931659,-0.020266923217477584
2022-04-13,0.022107350513845825,0.01645018100190354,0.035312967819921104,0.06767906608494312,0.01967706335284558
2022-04-14,0.025842699187675677,-0.0735973066077864,-0.03720926794035173,-0.06289561842664104,-0.057892044628751194
2022-04-18,0.002464420335355433,-0.03141522096243987,-0.021739167158220996,-0.05114933900113838,-0.01785715001256205
2022-04-19,0.21961216506536774,0.0261967529607674,0.06255146113113774,0.027739250648851188,0.07700527101383026
2022-04-20,0.008958557779632725,-0.05799522551290026,-0.00929511130731242,-0.0670265809749192,-0.05213501831585088
2022-04-21,-0.05172037126614282,-0.05828581883489892,-0.035965601213366005,-0.05024107268848832,-0.0550025787673033
2022-04-22,-0.008426913931447788,-0.00765100115656292,-0.030008101204259452,-0.03320130687371359,-0.004988921730620599
